"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-03-22,"-1 wk ahead inc case",2021-03-13,"PL","observed",NA,101635,"Poland"
2021-03-22,"0 wk ahead inc case",2021-03-20,"PL","observed",NA,141928,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","point",NA,137804,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","point",NA,137804,"Poland"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL","point",NA,137804,"Poland"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL","point",NA,137804,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.01,62679,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.025,71905,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.05,80573,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.1,91443,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.15,99326,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.2,105914,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.25,111799,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.3,117271,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.35,122500,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.4,127606,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.45,132680,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.5,137804,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.55,143128,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.6,148546,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.65,154434,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.7,160636,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.75,167672,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.8,175553,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.85,185228,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.9,197843,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.95,217356,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.975,235359,"Poland"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL","quantile",0.99,257456,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.01,62679,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.025,71905,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.05,80573,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.1,91443,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.15,99326,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.2,105914,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.25,111799,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.3,117271,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.35,122500,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.4,127606,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.45,132680,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.5,137804,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.55,143128,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.6,148546,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.65,154434,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.7,160636,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.75,167672,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.8,175553,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.85,185228,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.9,197843,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.95,217356,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.975,235359,"Poland"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL","quantile",0.99,257456,"Poland"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL","quantile",0.01,62679,"Poland"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL","quantile",0.025,71905,"Poland"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL","quantile",0.05,80573,"Poland"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL","quantile",0.1,91443,"Poland"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL","quantile",0.15,99326,"Poland"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL","quantile",0.2,105914,"Poland"
