"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-03-15,"1 wk ahead inc case",2021-03-20,"PL72","point",NA,10396.5,"PL72"
2021-03-15,"2 wk ahead inc case",2021-03-27,"PL72","point",NA,14293,"PL72"
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL72","point",NA,18834.25,"PL72"
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL72","point",NA,24143,"PL72"
2021-03-15,"1 wk ahead inc case",2021-03-20,"PL72","quantile",0.01,6676.5,"PL72"
2021-03-15,"2 wk ahead inc case",2021-03-27,"PL72","quantile",0.01,6189.3,"PL72"
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL72","quantile",0.01,5934.135,"PL72"
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL72","quantile",0.01,5550.695,"PL72"
2021-03-15,"1 wk ahead inc case",2021-03-20,"PL72","quantile",0.025,7098,"PL72"
2021-03-15,"2 wk ahead inc case",2021-03-27,"PL72","quantile",0.025,7187,"PL72"
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL72","quantile",0.025,7759,"PL72"
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL72","quantile",0.025,6748,"PL72"
2021-03-15,"1 wk ahead inc case",2021-03-20,"PL72","quantile",0.05,7549.5,"PL72"
2021-03-15,"2 wk ahead inc case",2021-03-27,"PL72","quantile",0.05,7922,"PL72"
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL72","quantile",0.05,9387,"PL72"
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL72","quantile",0.05,9745.5,"PL72"
2021-03-15,"1 wk ahead inc case",2021-03-20,"PL72","quantile",0.1,8080.5,"PL72"
2021-03-15,"2 wk ahead inc case",2021-03-27,"PL72","quantile",0.1,8913.5,"PL72"
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL72","quantile",0.1,10476.5,"PL72"
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL72","quantile",0.1,11868.5,"PL72"
2021-03-15,"1 wk ahead inc case",2021-03-20,"PL72","quantile",0.15,8511,"PL72"
2021-03-15,"2 wk ahead inc case",2021-03-27,"PL72","quantile",0.15,9665.5,"PL72"
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL72","quantile",0.15,11264.5,"PL72"
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL72","quantile",0.15,12839,"PL72"
