"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","point",NA,15013,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","point",NA,21331,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","point",NA,28966.106293694,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","point",NA,38039.6838095862,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.01,8980,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.01,9690.6,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.01,12120.7,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.01,13668.0422088788,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.025,9839,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.025,11453,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.025,14017.9,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.025,15681.0009146509,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.05,10571,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.05,12982.5,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.05,16403,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.05,18556,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.1,11393,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.1,14765.2,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.1,17820,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.1,20907,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.15,11940,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.15,16089,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.15,19318,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.15,23246,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.2,12840,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.2,16863,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.2,20648,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.2,25776,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.25,13132,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.25,17444,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.25,22061,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.25,28009,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.3,13349.3,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.3,18105,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.3,23770,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.3,30142,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.35,13809.2,"GM01"
