"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-03-10,"6 day ahead inc death",2021-03-16,"PL","Poland","point",NA,231.208016421086
2021-03-10,"5 day ahead inc death",2021-03-15,"PL","Poland","point",NA,230.214716378163
2021-03-10,"4 day ahead inc death",2021-03-14,"PL","Poland","point",NA,229.221416335233
2021-03-10,"3 day ahead inc death",2021-03-13,"PL","Poland","point",NA,228.22811629231
2021-03-10,"2 day ahead inc death",2021-03-12,"PL","Poland","point",NA,227.23481624938
2021-03-10,"1 day ahead inc death",2021-03-11,"PL","Poland","point",NA,226.241516206457
2021-03-10,"0 day ahead inc death",2021-03-10,"PL","Poland","observed",NA,225.248216163534
2021-03-10,"-1 day ahead inc death",2021-03-09,"PL","Poland","observed",NA,282
2021-03-10,"6 day ahead cum death",2021-03-16,"PL","Poland","point",NA,47196.5968140462
2021-03-10,"5 day ahead cum death",2021-03-15,"PL","Poland","point",NA,46965.3887976251
2021-03-10,"4 day ahead cum death",2021-03-14,"PL","Poland","point",NA,46735.1740812469
2021-03-10,"3 day ahead cum death",2021-03-13,"PL","Poland","point",NA,46505.9526649117
2021-03-10,"2 day ahead cum death",2021-03-12,"PL","Poland","point",NA,46277.7245486194
2021-03-10,"1 day ahead cum death",2021-03-11,"PL","Poland","point",NA,46050.48973237
2021-03-10,"0 day ahead cum death",2021-03-10,"PL","Poland","observed",NA,45824.2482161635
2021-03-10,"-1 day ahead cum death",2021-03-09,"PL","Poland","observed",NA,45599
2021-03-10,"0 wk ahead inc death",2021-03-13,"PL","Poland","point",NA,1346.95266491168
2021-03-10,"-1 wk ahead cum death",2021-03-06,"PL","Poland","observed",NA,45159
2021-03-10,"0 wk ahead cum death",2021-03-13,"PL","Poland","point",NA,46505.9526649117
