"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-03-19,"6 day ahead inc death",2021-03-25,"PL","Poland","point",NA,336.124534122682
2021-03-19,"5 day ahead inc death",2021-03-24,"PL","Poland","point",NA,330.269422075755
2021-03-19,"4 day ahead inc death",2021-03-23,"PL","Poland","point",NA,324.414310028827
2021-03-19,"3 day ahead inc death",2021-03-22,"PL","Poland","point",NA,318.559197981893
2021-03-19,"2 day ahead inc death",2021-03-21,"PL","Poland","point",NA,312.704085934973
2021-03-19,"1 day ahead inc death",2021-03-20,"PL","Poland","point",NA,306.848973888038
2021-03-19,"0 day ahead inc death",2021-03-19,"PL","Poland","observed",NA,300.993861841111
2021-03-19,"-1 day ahead inc death",2021-03-18,"PL","Poland","observed",NA,356
2021-03-19,"6 day ahead cum death",2021-03-25,"PL","Poland","point",NA,50617.9143858733
2021-03-19,"5 day ahead cum death",2021-03-24,"PL","Poland","point",NA,50281.7898517506
2021-03-19,"4 day ahead cum death",2021-03-23,"PL","Poland","point",NA,49951.5204296748
2021-03-19,"3 day ahead cum death",2021-03-22,"PL","Poland","point",NA,49627.106119646
2021-03-19,"2 day ahead cum death",2021-03-21,"PL","Poland","point",NA,49308.5469216641
2021-03-19,"1 day ahead cum death",2021-03-20,"PL","Poland","point",NA,48995.8428357291
2021-03-19,"0 day ahead cum death",2021-03-19,"PL","Poland","observed",NA,48688.9938618411
2021-03-19,"-1 day ahead cum death",2021-03-18,"PL","Poland","observed",NA,48388
2021-03-19,"0 wk ahead inc death",2021-03-20,"PL","Poland","point",NA,1927.84283572915
2021-03-19,"-1 wk ahead cum death",2021-03-13,"PL","Poland","observed",NA,47068
2021-03-19,"0 wk ahead cum death",2021-03-20,"PL","Poland","point",NA,48995.8428357291
