"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-03-13,"6 day ahead inc death",2021-03-19,"GM","Germany","point",NA,150.683714645871
2021-03-13,"5 day ahead inc death",2021-03-18,"GM","Germany","point",NA,155.757749936252
2021-03-13,"4 day ahead inc death",2021-03-17,"GM","Germany","point",NA,161.001518900361
2021-03-13,"3 day ahead inc death",2021-03-16,"GM","Germany","point",NA,166.420699370196
2021-03-13,"2 day ahead inc death",2021-03-15,"GM","Germany","point",NA,172.021159109267
2021-03-13,"1 day ahead inc death",2021-03-14,"GM","Germany","point",NA,177.808962166149
2021-03-13,"0 day ahead inc death",2021-03-13,"GM","Germany","observed",NA,183.790375440396
2021-03-13,"-1 day ahead inc death",2021-03-12,"GM","Germany","observed",NA,228
2021-03-13,"6 day ahead cum death",2021-03-19,"GM","Germany","point",NA,74515.4841795685
2021-03-13,"5 day ahead cum death",2021-03-18,"GM","Germany","point",NA,74364.8004649226
2021-03-13,"4 day ahead cum death",2021-03-17,"GM","Germany","point",NA,74209.0427149864
2021-03-13,"3 day ahead cum death",2021-03-16,"GM","Germany","point",NA,74048.041196086
2021-03-13,"2 day ahead cum death",2021-03-15,"GM","Germany","point",NA,73881.6204967158
2021-03-13,"1 day ahead cum death",2021-03-14,"GM","Germany","point",NA,73709.5993376065
2021-03-13,"0 day ahead cum death",2021-03-13,"GM","Germany","observed",NA,73531.7903754404
2021-03-13,"-1 day ahead cum death",2021-03-12,"GM","Germany","observed",NA,73348
2021-03-13,"0 wk ahead inc death",2021-03-13,"GM","Germany","observed",NA,1580.7903754404
2021-03-13,"-1 wk ahead cum death",2021-03-06,"GM","Germany","observed",NA,71951
2021-03-13,"0 wk ahead cum death",2021-03-13,"GM","Germany","observed",NA,73531.7903754404
