"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-03-11,"6 day ahead inc death",2021-03-17,"GM","Germany","point",NA,140.720633457095
2021-03-11,"5 day ahead inc death",2021-03-16,"GM","Germany","point",NA,147.066083690137
2021-03-11,"4 day ahead inc death",2021-03-15,"GM","Germany","point",NA,153.695647377084
2021-03-11,"3 day ahead inc death",2021-03-14,"GM","Germany","point",NA,160.622045515134
2021-03-11,"2 day ahead inc death",2021-03-13,"GM","Germany","point",NA,167.858568675962
2021-03-11,"1 day ahead inc death",2021-03-12,"GM","Germany","point",NA,175.419102508051
2021-03-11,"0 day ahead inc death",2021-03-11,"GM","Germany","observed",NA,183.318154380846
2021-03-11,"-1 day ahead inc death",2021-03-10,"GM","Germany","observed",NA,324
2021-03-11,"6 day ahead cum death",2021-03-17,"GM","Germany","point",NA,73986.7002356043
2021-03-11,"5 day ahead cum death",2021-03-16,"GM","Germany","point",NA,73845.9796021472
2021-03-11,"4 day ahead cum death",2021-03-15,"GM","Germany","point",NA,73698.9135184571
2021-03-11,"3 day ahead cum death",2021-03-14,"GM","Germany","point",NA,73545.21787108
2021-03-11,"2 day ahead cum death",2021-03-13,"GM","Germany","point",NA,73384.5958255649
2021-03-11,"1 day ahead cum death",2021-03-12,"GM","Germany","point",NA,73216.7372568889
2021-03-11,"0 day ahead cum death",2021-03-11,"GM","Germany","observed",NA,73041.3181543808
2021-03-11,"-1 day ahead cum death",2021-03-10,"GM","Germany","observed",NA,72858
2021-03-11,"0 wk ahead inc death",2021-03-13,"GM","Germany","point",NA,1433.59582556486
2021-03-11,"-1 wk ahead cum death",2021-03-06,"GM","Germany","observed",NA,71951
2021-03-11,"0 wk ahead cum death",2021-03-13,"GM","Germany","point",NA,73384.5958255649
