"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-03-11,"6 day ahead inc death",2021-03-17,"PL","Poland","point",NA,238.715874713671
2021-03-11,"5 day ahead inc death",2021-03-16,"PL","Poland","point",NA,237.558023025376
2021-03-11,"4 day ahead inc death",2021-03-15,"PL","Poland","point",NA,236.400171337096
2021-03-11,"3 day ahead inc death",2021-03-14,"PL","Poland","point",NA,235.242319648802
2021-03-11,"2 day ahead inc death",2021-03-13,"PL","Poland","point",NA,234.084467960522
2021-03-11,"1 day ahead inc death",2021-03-12,"PL","Poland","point",NA,232.926616272227
2021-03-11,"0 day ahead inc death",2021-03-11,"PL","Poland","observed",NA,231.768764583947
2021-03-11,"-1 day ahead inc death",2021-03-10,"PL","Poland","observed",NA,398
2021-03-11,"6 day ahead cum death",2021-03-17,"PL","Poland","point",NA,47643.6962375416
2021-03-11,"5 day ahead cum death",2021-03-16,"PL","Poland","point",NA,47404.980362828
2021-03-11,"4 day ahead cum death",2021-03-15,"PL","Poland","point",NA,47167.4223398026
2021-03-11,"3 day ahead cum death",2021-03-14,"PL","Poland","point",NA,46931.0221684655
2021-03-11,"2 day ahead cum death",2021-03-13,"PL","Poland","point",NA,46695.7798488167
2021-03-11,"1 day ahead cum death",2021-03-12,"PL","Poland","point",NA,46461.6953808562
2021-03-11,"0 day ahead cum death",2021-03-11,"PL","Poland","observed",NA,46228.7687645839
2021-03-11,"-1 day ahead cum death",2021-03-10,"PL","Poland","observed",NA,45997
2021-03-11,"0 wk ahead inc death",2021-03-13,"PL","Poland","point",NA,1536.7798488167
2021-03-11,"-1 wk ahead cum death",2021-03-06,"PL","Poland","observed",NA,45159
2021-03-11,"0 wk ahead cum death",2021-03-13,"PL","Poland","point",NA,46695.7798488167
