"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-03-20,"6 day ahead inc death",2021-03-26,"PL","Poland","point",NA,359.963713053068
2021-03-20,"5 day ahead inc death",2021-03-25,"PL","Poland","point",NA,352.996667841355
2021-03-20,"4 day ahead inc death",2021-03-24,"PL","Poland","point",NA,346.029622629641
2021-03-20,"3 day ahead inc death",2021-03-23,"PL","Poland","point",NA,339.062577417935
2021-03-20,"2 day ahead inc death",2021-03-22,"PL","Poland","point",NA,332.095532206229
2021-03-20,"1 day ahead inc death",2021-03-21,"PL","Poland","point",NA,325.128486994516
2021-03-20,"0 day ahead inc death",2021-03-20,"PL","Poland","observed",NA,318.161441782802
2021-03-20,"-1 day ahead inc death",2021-03-19,"PL","Poland","observed",NA,419
2021-03-20,"6 day ahead cum death",2021-03-26,"PL","Poland","point",NA,51180.4380419255
2021-03-20,"5 day ahead cum death",2021-03-25,"PL","Poland","point",NA,50820.4743288725
2021-03-20,"4 day ahead cum death",2021-03-24,"PL","Poland","point",NA,50467.4776610311
2021-03-20,"3 day ahead cum death",2021-03-23,"PL","Poland","point",NA,50121.4480384015
2021-03-20,"2 day ahead cum death",2021-03-22,"PL","Poland","point",NA,49782.3854609835
2021-03-20,"1 day ahead cum death",2021-03-21,"PL","Poland","point",NA,49450.2899287773
2021-03-20,"0 day ahead cum death",2021-03-20,"PL","Poland","observed",NA,49125.1614417828
2021-03-20,"-1 day ahead cum death",2021-03-19,"PL","Poland","observed",NA,48807
2021-03-20,"0 wk ahead inc death",2021-03-20,"PL","Poland","observed",NA,2057.1614417828
2021-03-20,"-1 wk ahead cum death",2021-03-13,"PL","Poland","observed",NA,47068
2021-03-20,"0 wk ahead cum death",2021-03-20,"PL","Poland","observed",NA,49125.1614417828
