"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-03-15,"6 day ahead inc death",2021-03-21,"GM","Germany","point",NA,131.770420021974
2021-03-15,"5 day ahead inc death",2021-03-20,"GM","Germany","point",NA,137.284224009869
2021-03-15,"4 day ahead inc death",2021-03-19,"GM","Germany","point",NA,143.027009983445
2021-03-15,"3 day ahead inc death",2021-03-18,"GM","Germany","point",NA,149.008287303208
2021-03-15,"2 day ahead inc death",2021-03-17,"GM","Germany","point",NA,155.237960242506
2021-03-15,"1 day ahead inc death",2021-03-16,"GM","Germany","point",NA,161.726344387891
2021-03-15,"0 day ahead inc death",2021-03-15,"GM","Germany","observed",NA,168.484183720429
2021-03-15,"-1 day ahead inc death",2021-03-14,"GM","Germany","observed",NA,94
2021-03-15,"6 day ahead cum death",2021-03-21,"GM","Germany","point",NA,74509.5384296693
2021-03-15,"5 day ahead cum death",2021-03-20,"GM","Germany","point",NA,74377.7680096473
2021-03-15,"4 day ahead cum death",2021-03-19,"GM","Germany","point",NA,74240.4837856375
2021-03-15,"3 day ahead cum death",2021-03-18,"GM","Germany","point",NA,74097.456775654
2021-03-15,"2 day ahead cum death",2021-03-17,"GM","Germany","point",NA,73948.4484883508
2021-03-15,"1 day ahead cum death",2021-03-16,"GM","Germany","point",NA,73793.2105281083
2021-03-15,"0 day ahead cum death",2021-03-15,"GM","Germany","observed",NA,73631.4841837204
2021-03-15,"-1 day ahead cum death",2021-03-14,"GM","Germany","observed",NA,73463
2021-03-15,"0 wk ahead inc death",2021-03-13,"GM","Germany","observed",NA,1418
2021-03-15,"1 wk ahead inc death",2021-03-20,"GM","Germany","point",NA,1008.76800964735
2021-03-15,"-1 wk ahead cum death",2021-03-06,"GM","Germany","observed",NA,71951
2021-03-15,"0 wk ahead cum death",2021-03-13,"GM","Germany","observed",NA,73369
2021-03-15,"1 wk ahead cum death",2021-03-20,"GM","Germany","point",NA,74377.7680096473
