"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-03-12,"6 day ahead inc death",2021-03-18,"GM","Germany","point",NA,154.448593082096
2021-03-12,"5 day ahead inc death",2021-03-17,"GM","Germany","point",NA,159.555125243904
2021-03-12,"4 day ahead inc death",2021-03-16,"GM","Germany","point",NA,164.829408494348
2021-03-12,"3 day ahead inc death",2021-03-15,"GM","Germany","point",NA,170.276953506225
2021-03-12,"2 day ahead inc death",2021-03-14,"GM","Germany","point",NA,175.903451979539
2021-03-12,"1 day ahead inc death",2021-03-13,"GM","Germany","point",NA,181.714782588286
2021-03-12,"0 day ahead inc death",2021-03-12,"GM","Germany","observed",NA,187.71701712269
2021-03-12,"-1 day ahead inc death",2021-03-11,"GM","Germany","observed",NA,262
2021-03-12,"6 day ahead cum death",2021-03-18,"GM","Germany","point",NA,74314.4453320171
2021-03-12,"5 day ahead cum death",2021-03-17,"GM","Germany","point",NA,74159.996738935
2021-03-12,"4 day ahead cum death",2021-03-16,"GM","Germany","point",NA,74000.4416136911
2021-03-12,"3 day ahead cum death",2021-03-15,"GM","Germany","point",NA,73835.6122051967
2021-03-12,"2 day ahead cum death",2021-03-14,"GM","Germany","point",NA,73665.3352516905
2021-03-12,"1 day ahead cum death",2021-03-13,"GM","Germany","point",NA,73489.431799711
2021-03-12,"0 day ahead cum death",2021-03-12,"GM","Germany","observed",NA,73307.7170171227
2021-03-12,"-1 day ahead cum death",2021-03-11,"GM","Germany","observed",NA,73120
2021-03-12,"0 wk ahead inc death",2021-03-13,"GM","Germany","point",NA,1538.43179971098
2021-03-12,"-1 wk ahead cum death",2021-03-06,"GM","Germany","observed",NA,71951
2021-03-12,"0 wk ahead cum death",2021-03-13,"GM","Germany","point",NA,73489.431799711
