"forecast_date","target_end_date","location","location_name","value","type","quantile","target"
2021-03-15,2021-04-04,"GM","Germany",2970212.6823894,"quantile",0.975,"20 day ahead cum case"
2021-03-15,2021-04-05,"GM","Germany",2994133.90374092,"quantile",0.975,"21 day ahead cum case"
2021-03-15,2021-04-06,"GM","Germany",3018207.51841277,"quantile",0.975,"22 day ahead cum case"
2021-03-15,2021-04-07,"GM","Germany",3042413.54878496,"quantile",0.975,"23 day ahead cum case"
2021-03-15,2021-04-08,"GM","Germany",3066733.8162246,"quantile",0.975,"24 day ahead cum case"
2021-03-15,2021-04-09,"GM","Germany",3091151.77121055,"quantile",0.975,"25 day ahead cum case"
2021-03-15,2021-04-10,"GM","Germany",3115652.33962406,"quantile",0.975,"26 day ahead cum case"
2021-03-15,2021-04-11,"GM","Germany",3140221.78366688,"quantile",0.975,"27 day ahead cum case"
2021-03-15,2021-04-12,"GM","Germany",3164847.57601475,"quantile",0.975,"28 day ahead cum case"
2021-03-15,2021-04-13,"GM","Germany",3189518.28594675,"quantile",0.975,"29 day ahead cum case"
2021-03-15,2021-04-14,"GM","Germany",3214223.47631089,"quantile",0.975,"30 day ahead cum case"
2021-03-15,2021-04-15,"GM","Germany",3238953.61029473,"quantile",0.975,"31 day ahead cum case"
2021-03-15,2021-04-16,"GM","Germany",3263699.96706794,"quantile",0.975,"32 day ahead cum case"
2021-03-15,2021-04-17,"GM","Germany",3288454.56545252,"quantile",0.975,"33 day ahead cum case"
2021-03-15,2021-04-18,"GM","Germany",3313210.0611878,"quantile",0.975,"34 day ahead cum case"
2021-03-15,2021-04-19,"GM","Germany",3337959.61695261,"quantile",0.975,"35 day ahead cum case"
2021-03-15,2021-04-20,"GM","Germany",3362696.9799883,"quantile",0.975,"36 day ahead cum case"
2021-03-15,2021-04-21,"GM","Germany",3387416.41208454,"quantile",0.975,"37 day ahead cum case"
2021-03-15,2021-04-22,"GM","Germany",3412112.64100801,"quantile",0.975,"38 day ahead cum case"
2021-03-15,2021-04-23,"GM","Germany",3436780.81861172,"quantile",0.975,"39 day ahead cum case"
2021-03-15,2021-04-24,"GM","Germany",3461416.48293078,"quantile",0.975,"40 day ahead cum case"
2021-03-15,2021-04-25,"GM","Germany",3486015.52388523,"quantile",0.975,"41 day ahead cum case"
2021-03-15,2021-04-26,"GM","Germany",3510574.15224664,"quantile",0.975,"42 day ahead cum case"
2021-03-15,2021-04-27,"GM","Germany",3535088.871558,"quantile",0.975,"43 day ahead cum case"
2021-03-15,2021-04-28,"GM","Germany",3559556.45272573,"quantile",0.975,"44 day ahead cum case"
2021-03-15,2021-04-29,"GM","Germany",3583973.91102958,"quantile",0.975,"45 day ahead cum case"
2021-03-15,2021-04-30,"GM","Germany",3608338.48532035,"quantile",0.975,"46 day ahead cum case"
2021-03-15,2021-05-01,"GM","Germany",3632647.61919723,"quantile",0.975,"47 day ahead cum case"
2021-03-15,2021-05-02,"GM","Germany",3656898.94397627,"quantile",0.975,"48 day ahead cum case"
2021-03-15,2021-05-03,"GM","Germany",3681090.26327972,"quantile",0.975,"49 day ahead cum case"
2021-03-15,2021-05-04,"GM","Germany",3705219.5390918,"quantile",0.975,"50 day ahead cum case"
2021-03-15,2021-05-05,"GM","Germany",3729284.8791415,"quantile",0.975,"51 day ahead cum case"
2021-03-15,2021-05-06,"GM","Germany",3753284.52548602,"quantile",0.975,"52 day ahead cum case"
2021-03-15,2021-05-07,"GM","Germany",3777216.84418068,"quantile",0.975,"53 day ahead cum case"
2021-03-15,2021-05-08,"GM","Germany",3801080.31593182,"quantile",0.975,"54 day ahead cum case"
2021-03-15,2021-05-09,"GM","Germany",3824873.47267415,"quantile",0.975,"55 day ahead cum case"
2021-03-15,2021-05-10,"GM","Germany",3848594.83526642,"quantile",0.975,"56 day ahead cum case"
2021-03-15,2021-05-11,"GM","Germany",3872243.13010595,"quantile",0.975,"57 day ahead cum case"
2021-03-15,2021-05-12,"GM","Germany",3895817.17011704,"quantile",0.975,"58 day ahead cum case"
2021-03-15,2021-05-13,"GM","Germany",3919315.84185638,"quantile",0.975,"59 day ahead cum case"
2021-03-15,2021-05-14,"GM","Germany",3942738.1003833,"quantile",0.975,"60 day ahead cum case"
2021-03-15,2021-05-15,"GM","Germany",3966082.96461808,"quantile",0.975,"61 day ahead cum case"
2021-03-15,2021-05-16,"GM","Germany",3989349.51314213,"quantile",0.975,"62 day ahead cum case"
2021-03-15,2021-05-17,"GM","Germany",4012536.88039768,"quantile",0.975,"63 day ahead cum case"
2021-03-15,2021-05-18,"GM","Germany",4035644.25324924,"quantile",0.975,"64 day ahead cum case"
2021-03-15,2021-05-19,"GM","Germany",4058670.86787217,"quantile",0.975,"65 day ahead cum case"
2021-03-15,2021-05-20,"GM","Germany",4081616.00693747,"quantile",0.975,"66 day ahead cum case"
2021-03-15,2021-05-21,"GM","Germany",4104478.99706435,"quantile",0.975,"67 day ahead cum case"
2021-03-15,2021-05-22,"GM","Germany",4127259.20651528,"quantile",0.975,"68 day ahead cum case"
2021-03-15,2021-05-23,"GM","Germany",4149956.04311039,"quantile",0.975,"69 day ahead cum case"
2021-03-15,2021-05-24,"GM","Germany",4172568.95234033,"quantile",0.975,"70 day ahead cum case"
2021-03-15,2021-05-25,"GM","Germany",4195097.4156587,"quantile",0.975,"71 day ahead cum case"
2021-03-15,2021-05-26,"GM","Germany",4217540.94893702,"quantile",0.975,"72 day ahead cum case"
2021-03-15,2021-05-27,"GM","Germany",4239899.10106664,"quantile",0.975,"73 day ahead cum case"
2021-03-15,2021-05-28,"GM","Germany",4262171.45269382,"quantile",0.975,"74 day ahead cum case"
2021-03-15,2021-05-29,"GM","Germany",4284357.61507508,"quantile",0.975,"75 day ahead cum case"
2021-03-15,2021-05-30,"GM","Germany",4306457.22904153,"quantile",0.975,"76 day ahead cum case"
2021-03-15,2021-05-31,"GM","Germany",4328469.96406175,"quantile",0.975,"77 day ahead cum case"
2021-03-15,2021-06-01,"GM","Germany",4350395.5173938,"quantile",0.975,"78 day ahead cum case"
2021-03-15,2021-06-02,"GM","Germany",4372233.61331804,"quantile",0.975,"79 day ahead cum case"
2021-03-15,2021-06-03,"GM","Germany",4393984.00169881,"quantile",0.975,"80 day ahead cum case"
2021-03-15,2021-06-04,"GM","Germany",4415646.37482321,"quantile",0.975,"81 day ahead cum case"
2021-03-15,2021-06-05,"GM","Germany",4437220.46093427,"quantile",0.975,"82 day ahead cum case"
2021-03-15,2021-06-06,"GM","Germany",4458706.0572835,"quantile",0.975,"83 day ahead cum case"
2021-03-15,2021-06-07,"GM","Germany",4480102.97757643,"quantile",0.975,"84 day ahead cum case"
2021-03-15,2021-06-08,"GM","Germany",4501411.0515516,"quantile",0.975,"85 day ahead cum case"
2021-03-15,2021-06-09,"GM","Germany",4522630.1245995,"quantile",0.975,"86 day ahead cum case"
2021-03-15,2021-06-10,"GM","Germany",4543760.05741784,"quantile",0.975,"87 day ahead cum case"
2021-03-15,2021-06-11,"GM","Germany",4564800.7256996,"quantile",0.975,"88 day ahead cum case"
2021-03-15,2021-06-12,"GM","Germany",4585752.01985078,"quantile",0.975,"89 day ahead cum case"
2021-03-15,2021-06-13,"GM","Germany",4606613.84473502,"quantile",0.975,"90 day ahead cum case"
2021-03-15,2021-06-14,"GM","Germany",4627386.11944246,"quantile",0.975,"91 day ahead cum case"
2021-03-15,2021-06-15,"GM","Germany",4648068.77708068,"quantile",0.975,"92 day ahead cum case"
2021-03-15,2021-06-16,"GM","Germany",4668661.76458549,"quantile",0.975,"93 day ahead cum case"
2021-03-15,2021-06-17,"GM","Germany",4689165.04254973,"quantile",0.975,"94 day ahead cum case"
2021-03-15,2021-06-18,"GM","Germany",4709578.58506834,"quantile",0.975,"95 day ahead cum case"
2021-03-15,2021-06-19,"GM","Germany",4729902.37959824,"quantile",0.975,"96 day ahead cum case"
2021-03-15,2021-06-20,"GM","Germany",4750136.42683148,"quantile",0.975,"97 day ahead cum case"
2021-03-15,2021-06-21,"GM","Germany",4770280.74058046,"quantile",0.975,"98 day ahead cum case"
2021-03-15,2021-06-22,"GM","Germany",4790335.34767414,"quantile",0.975,"99 day ahead cum case"
2021-03-15,2021-03-15,"GM","Germany",0,"point",NA,"0 day ahead inc case"
2021-03-15,2021-03-16,"GM","Germany",10228.7142857141,"point",NA,"1 day ahead inc case"
2021-03-15,2021-03-17,"GM","Germany",10821.9229341242,"point",NA,"2 day ahead inc case"
2021-03-15,2021-03-18,"GM","Germany",11361.2942095846,"point",NA,"3 day ahead inc case"
2021-03-15,2021-03-19,"GM","Germany",11829.3360022637,"point",NA,"4 day ahead inc case"
2021-03-15,2021-03-20,"GM","Germany",12215.9667764767,"point",NA,"5 day ahead inc case"
2021-03-15,2021-03-21,"GM","Germany",12523.3868684298,"point",NA,"6 day ahead inc case"
2021-03-15,2021-03-22,"GM","Germany",12761.1390717132,"point",NA,"7 day ahead inc case"
2021-03-15,2021-03-23,"GM","Germany",12949.7930643614,"point",NA,"8 day ahead inc case"
2021-03-15,2021-03-24,"GM","Germany",13090.8376023802,"point",NA,"9 day ahead inc case"
2021-03-15,2021-03-25,"GM","Germany",13199.8849402047,"point",NA,"10 day ahead inc case"
2021-03-15,2021-03-26,"GM","Germany",13284.5957276067,"point",NA,"11 day ahead inc case"
2021-03-15,2021-03-27,"GM","Germany",13348.5689107198,"point",NA,"12 day ahead inc case"
2021-03-15,2021-03-28,"GM","Germany",13396.0846778676,"point",NA,"13 day ahead inc case"
2021-03-15,2021-03-29,"GM","Germany",13429.6246965886,"point",NA,"14 day ahead inc case"
2021-03-15,2021-03-30,"GM","Germany",13450.7567567765,"point",NA,"15 day ahead inc case"
2021-03-15,2021-03-31,"GM","Germany",13460.7749281107,"point",NA,"16 day ahead inc case"
2021-03-15,2021-04-01,"GM","Germany",13460.8232090794,"point",NA,"17 day ahead inc case"
2021-03-15,2021-04-02,"GM","Germany",13453.7317573288,"point",NA,"18 day ahead inc case"
2021-03-15,2021-04-03,"GM","Germany",13439.0327133662,"point",NA,"19 day ahead inc case"
2021-03-15,2021-04-04,"GM","Germany",13417.174267937,"point",NA,"20 day ahead inc case"
2021-03-15,2021-04-05,"GM","Germany",13388.8836701675,"point",NA,"21 day ahead inc case"
2021-03-15,2021-04-06,"GM","Germany",13355.6911524846,"point",NA,"22 day ahead inc case"
2021-03-15,2021-04-07,"GM","Germany",13318.423281353,"point",NA,"23 day ahead inc case"
2021-03-15,2021-04-08,"GM","Germany",13276.475878139,"point",NA,"24 day ahead inc case"
2021-03-15,2021-04-09,"GM","Germany",13230.3635236793,"point",NA,"25 day ahead inc case"
2021-03-15,2021-04-10,"GM","Germany",13180.521852701,"point",NA,"26 day ahead inc case"
2021-03-15,2021-04-11,"GM","Germany",13123.4439835246,"point",NA,"27 day ahead inc case"
2021-03-15,2021-04-12,"GM","Germany",13062.3439209322,"point",NA,"28 day ahead inc case"
2021-03-15,2021-04-13,"GM","Germany",12998.666753904,"point",NA,"29 day ahead inc case"
2021-03-15,2021-04-14,"GM","Germany",12932.8345493102,"point",NA,"30 day ahead inc case"
2021-03-15,2021-04-15,"GM","Germany",12867.2831969024,"point",NA,"31 day ahead inc case"
2021-03-15,2021-04-16,"GM","Germany",12799.8739627437,"point",NA,"32 day ahead inc case"
2021-03-15,2021-04-17,"GM","Germany",12730.82933624,"point",NA,"33 day ahead inc case"
2021-03-15,2021-04-18,"GM","Germany",12660.3510504253,"point",NA,"34 day ahead inc case"
2021-03-15,2021-04-19,"GM","Germany",12588.622057199,"point",NA,"35 day ahead inc case"
2021-03-15,2021-04-20,"GM","Germany",12515.8083145777,"point",NA,"36 day ahead inc case"
2021-03-15,2021-04-21,"GM","Germany",12442.0604038858,"point",NA,"37 day ahead inc case"
2021-03-15,2021-04-22,"GM","Germany",12367.5149930352,"point",NA,"38 day ahead inc case"
2021-03-15,2021-04-23,"GM","Germany",12292.2961605662,"point",NA,"39 day ahead inc case"
2021-03-15,2021-04-24,"GM","Germany",12216.5165936775,"point",NA,"40 day ahead inc case"
2021-03-15,2021-04-25,"GM","Germany",12140.2786722658,"point",NA,"41 day ahead inc case"
2021-03-15,2021-04-26,"GM","Germany",12063.6754497862,"point",NA,"42 day ahead inc case"
2021-03-15,2021-04-27,"GM","Germany",11986.7915407862,"point",NA,"43 day ahead inc case"
2021-03-15,2021-04-28,"GM","Germany",11909.70392397,"point",NA,"44 day ahead inc case"
2021-03-15,2021-04-29,"GM","Germany",11832.4514591047,"point",NA,"45 day ahead inc case"
2021-03-15,2021-04-30,"GM","Germany",11755.0554943434,"point",NA,"46 day ahead inc case"
2021-03-15,2021-05-01,"GM","Germany",11677.6122087408,"point",NA,"47 day ahead inc case"
2021-03-15,2021-05-02,"GM","Germany",11600.172554594,"point",NA,"48 day ahead inc case"
2021-03-15,2021-05-03,"GM","Germany",11522.7819309998,"point",NA,"49 day ahead inc case"
2021-03-15,2021-05-04,"GM","Germany",11445.4815464201,"point",NA,"50 day ahead inc case"
2021-03-15,2021-05-05,"GM","Germany",11368.3088174649,"point",NA,"51 day ahead inc case"
2021-03-15,2021-05-06,"GM","Germany",11291.2977297441,"point",NA,"52 day ahead inc case"
2021-03-15,2021-05-07,"GM","Germany",11214.4791643643,"point",NA,"53 day ahead inc case"
2021-03-15,2021-05-08,"GM","Germany",11137.8811933612,"point",NA,"54 day ahead inc case"
2021-03-15,2021-05-09,"GM","Germany",11061.5293470235,"point",NA,"55 day ahead inc case"
2021-03-15,2021-05-10,"GM","Germany",10985.4468557672,"point",NA,"56 day ahead inc case"
2021-03-15,2021-05-11,"GM","Germany",10909.6548689967,"point",NA,"57 day ahead inc case"
2021-03-15,2021-05-12,"GM","Germany",10834.1726531438,"point",NA,"58 day ahead inc case"
2021-03-15,2021-05-13,"GM","Germany",10759.0177708515,"point",NA,"59 day ahead inc case"
2021-03-15,2021-05-14,"GM","Germany",10684.2062431155,"point",NA,"60 day ahead inc case"
2021-03-15,2021-05-15,"GM","Germany",10609.7526959879,"point",NA,"61 day ahead inc case"
2021-03-15,2021-05-16,"GM","Germany",10535.6704933243,"point",NA,"62 day ahead inc case"
2021-03-15,2021-05-17,"GM","Germany",10461.9718568958,"point",NA,"63 day ahead inc case"
2021-03-15,2021-05-18,"GM","Germany",10388.6679750821,"point",NA,"64 day ahead inc case"
2021-03-15,2021-05-19,"GM","Germany",10315.7691011969,"point",NA,"65 day ahead inc case"
2021-03-15,2021-05-20,"GM","Germany",10243.2846424826,"point",NA,"66 day ahead inc case"
2021-03-15,2021-05-21,"GM","Germany",10171.22324062,"point",NA,"67 day ahead inc case"
2021-03-15,2021-05-22,"GM","Germany",10099.5928445831,"point",NA,"68 day ahead inc case"
2021-03-15,2021-05-23,"GM","Germany",10028.4007765567,"point",NA,"69 day ahead inc case"
2021-03-15,2021-05-24,"GM","Germany",9957.65379158407,"point",NA,"70 day ahead inc case"
2021-03-15,2021-05-25,"GM","Germany",9887.35782153811,"point",NA,"71 day ahead inc case"
2021-03-15,2021-05-26,"GM","Germany",9817.47324440023,"point",NA,"72 day ahead inc case"
2021-03-15,2021-05-27,"GM","Germany",9748.00419130223,"point",NA,"73 day ahead inc case"
2021-03-15,2021-05-28,"GM","Germany",9678.98011948494,"point",NA,"74 day ahead inc case"
2021-03-15,2021-05-29,"GM","Germany",9610.40309130494,"point",NA,"75 day ahead inc case"
2021-03-15,2021-05-30,"GM","Germany",9542.27485787263,"point",NA,"76 day ahead inc case"
2021-03-15,2021-05-31,"GM","Germany",9474.59688865952,"point",NA,"77 day ahead inc case"
2021-03-15,2021-06-01,"GM","Germany",9407.37039830675,"point",NA,"78 day ahead inc case"
2021-03-15,2021-06-02,"GM","Germany",9340.59637087211,"point",NA,"79 day ahead inc case"
2021-03-15,2021-06-03,"GM","Germany",9274.27558177244,"point",NA,"80 day ahead inc case"
2021-03-15,2021-06-04,"GM","Germany",9208.40861764457,"point",NA,"81 day ahead inc case"
2021-03-15,2021-06-05,"GM","Germany",9142.99589429749,"point",NA,"82 day ahead inc case"
2021-03-15,2021-06-06,"GM","Germany",9078.03767298441,"point",NA,"83 day ahead inc case"
2021-03-15,2021-06-07,"GM","Germany",9013.53407509811,"point",NA,"84 day ahead inc case"
2021-03-15,2021-06-08,"GM","Germany",8949.48509548744,"point",NA,"85 day ahead inc case"
2021-03-15,2021-06-09,"GM","Germany",8885.89061449561,"point",NA,"86 day ahead inc case"
2021-03-15,2021-06-10,"GM","Germany",8823.27594991541,"point",NA,"87 day ahead inc case"
2021-03-15,2021-06-11,"GM","Germany",8762.11380141042,"point",NA,"88 day ahead inc case"
2021-03-15,2021-06-12,"GM","Germany",8701.41992329434,"point",NA,"89 day ahead inc case"
2021-03-15,2021-06-13,"GM","Germany",8641.19222560106,"point",NA,"90 day ahead inc case"
2021-03-15,2021-06-14,"GM","Germany",8581.42854498094,"point",NA,"91 day ahead inc case"
2021-03-15,2021-06-15,"GM","Germany",8522.12665167637,"point",NA,"92 day ahead inc case"
2021-03-15,2021-06-16,"GM","Germany",8463.28425585292,"point",NA,"93 day ahead inc case"
2021-03-15,2021-06-17,"GM","Germany",8404.89901330555,"point",NA,"94 day ahead inc case"
2021-03-15,2021-06-18,"GM","Germany",8346.96853063768,"point",NA,"95 day ahead inc case"
2021-03-15,2021-06-19,"GM","Germany",8289.49036994297,"point",NA,"96 day ahead inc case"
2021-03-15,2021-06-20,"GM","Germany",8232.46205304004,"point",NA,"97 day ahead inc case"
2021-03-15,2021-06-21,"GM","Germany",8175.88106530346,"point",NA,"98 day ahead inc case"
2021-03-15,2021-06-22,"GM","Germany",8119.74485913338,"point",NA,"99 day ahead inc case"
2021-03-15,2021-03-15,"GM","Germany",0,"quantile",0.025,"0 day ahead inc case"
2021-03-15,2021-03-16,"GM","Germany",10228.7142857141,"quantile",0.025,"1 day ahead inc case"
2021-03-15,2021-03-17,"GM","Germany",10403.0216267868,"quantile",0.025,"2 day ahead inc case"
2021-03-15,2021-03-18,"GM","Germany",10562.9784761588,"quantile",0.025,"3 day ahead inc case"
2021-03-15,2021-03-19,"GM","Germany",10687.4233718473,"quantile",0.025,"4 day ahead inc case"
2021-03-15,2021-03-20,"GM","Germany",10764.1745850733,"quantile",0.025,"5 day ahead inc case"
2021-03-15,2021-03-21,"GM","Germany",10791.6344079114,"quantile",0.025,"6 day ahead inc case"
2021-03-15,2021-03-22,"GM","Germany",10776.5346503733,"quantile",0.025,"7 day ahead inc case"
2021-03-15,2021-03-23,"GM","Germany",10729.7124392255,"quantile",0.025,"8 day ahead inc case"
2021-03-15,2021-03-24,"GM","Germany",10662.1331899948,"quantile",0.025,"9 day ahead inc case"
2021-03-15,2021-03-25,"GM","Germany",10582.5120832515,"quantile",0.025,"10 day ahead inc case"
2021-03-15,2021-03-26,"GM","Germany",10496.662308252,"quantile",0.025,"11 day ahead inc case"
2021-03-15,2021-03-27,"GM","Germany",10407.943208355,"quantile",0.025,"12 day ahead inc case"
2021-03-15,2021-03-28,"GM","Germany",10318.0762355523,"quantile",0.025,"13 day ahead inc case"
2021-03-15,2021-03-29,"GM","Germany",10227.8806689773,"quantile",0.025,"14 day ahead inc case"
2021-03-15,2021-03-30,"GM","Germany",10137.685072707,"quantile",0.025,"15 day ahead inc case"
2021-03-15,2021-03-31,"GM","Germany",10047.6409289679,"quantile",0.025,"16 day ahead inc case"
2021-03-15,2021-04-01,"GM","Germany",9957.85448900284,"quantile",0.025,"17 day ahead inc case"
2021-03-15,2021-04-02,"GM","Germany",9868.40218641702,"quantile",0.025,"18 day ahead inc case"
2021-03-15,2021-04-03,"GM","Germany",9779.34668244375,"quantile",0.025,"19 day ahead inc case"
2021-03-15,2021-04-04,"GM","Germany",9690.74218036793,"quantile",0.025,"20 day ahead inc case"
2021-03-15,2021-04-05,"GM","Germany",9602.63630420109,"quantile",0.025,"21 day ahead inc case"
2021-03-15,2021-04-06,"GM","Germany",9515.07098066062,"quantile",0.025,"22 day ahead inc case"
2021-03-15,2021-04-07,"GM","Germany",9428.08303567301,"quantile",0.025,"23 day ahead inc case"
2021-03-15,2021-04-08,"GM","Germany",9341.70469009876,"quantile",0.025,"24 day ahead inc case"
2021-03-15,2021-04-09,"GM","Germany",9255.96399970865,"quantile",0.025,"25 day ahead inc case"
2021-03-15,2021-04-10,"GM","Germany",9170.88525181683,"quantile",0.025,"26 day ahead inc case"
2021-03-15,2021-04-11,"GM","Germany",9086.48932392523,"quantile",0.025,"27 day ahead inc case"
2021-03-15,2021-04-12,"GM","Germany",9002.79400822613,"quantile",0.025,"28 day ahead inc case"
2021-03-15,2021-04-13,"GM","Germany",8919.80522727966,"quantile",0.025,"29 day ahead inc case"
2021-03-15,2021-04-14,"GM","Germany",8837.50676812325,"quantile",0.025,"30 day ahead inc case"
2021-03-15,2021-04-15,"GM","Germany",8755.90669274516,"quantile",0.025,"31 day ahead inc case"
2021-03-15,2021-04-16,"GM","Germany",8675.01713150367,"quantile",0.025,"32 day ahead inc case"
2021-03-15,2021-04-17,"GM","Germany",8594.84834312508,"quantile",0.025,"33 day ahead inc case"
2021-03-15,2021-04-18,"GM","Germany",8515.40889308508,"quantile",0.025,"34 day ahead inc case"
2021-03-15,2021-04-19,"GM","Germany",8436.70581473131,"quantile",0.025,"35 day ahead inc case"
2021-03-15,2021-04-20,"GM","Germany",8358.74475509441,"quantile",0.025,"36 day ahead inc case"
2021-03-15,2021-04-21,"GM","Germany",8281.53010680573,"quantile",0.025,"37 day ahead inc case"
2021-03-15,2021-04-22,"GM","Germany",8205.06512747426,"quantile",0.025,"38 day ahead inc case"
2021-03-15,2021-04-23,"GM","Germany",8129.35204769531,"quantile",0.025,"39 day ahead inc case"
2021-03-15,2021-04-24,"GM","Germany",8054.39216878545,"quantile",0.025,"40 day ahead inc case"
2021-03-15,2021-04-25,"GM","Germany",7980.18595121568,"quantile",0.025,"41 day ahead inc case"
2021-03-15,2021-04-26,"GM","Germany",7906.73309462657,"quantile",0.025,"42 day ahead inc case"
2021-03-15,2021-04-27,"GM","Germany",7834.03261023061,"quantile",0.025,"43 day ahead inc case"
2021-03-15,2021-04-28,"GM","Germany",7762.08288632659,"quantile",0.025,"44 day ahead inc case"
2021-03-15,2021-04-29,"GM","Germany",7690.88174757874,"quantile",0.025,"45 day ahead inc case"
2021-03-15,2021-04-30,"GM","Germany",7620.42648288235,"quantile",0.025,"46 day ahead inc case"
2021-03-15,2021-05-01,"GM","Germany",7550.70008376893,"quantile",0.025,"47 day ahead inc case"
2021-03-15,2021-05-02,"GM","Germany",7481.68051785976,"quantile",0.025,"48 day ahead inc case"
2021-03-15,2021-05-03,"GM","Germany",7413.36707538133,"quantile",0.025,"49 day ahead inc case"
2021-03-15,2021-05-04,"GM","Germany",7345.75695927767,"quantile",0.025,"50 day ahead inc case"
2021-03-15,2021-05-05,"GM","Germany",7278.84706315771,"quantile",0.025,"51 day ahead inc case"
2021-03-15,2021-05-06,"GM","Germany",7212.63400074234,"quantile",0.025,"52 day ahead inc case"
2021-03-15,2021-05-07,"GM","Germany",7147.11413248768,"quantile",0.025,"53 day ahead inc case"
2021-03-15,2021-05-08,"GM","Germany",7082.28358969791,"quantile",0.025,"54 day ahead inc case"
2021-03-15,2021-05-09,"GM","Germany",7018.13829632336,"quantile",0.025,"55 day ahead inc case"
2021-03-15,2021-05-10,"GM","Germany",6954.67398869898,"quantile",0.025,"56 day ahead inc case"
2021-03-15,2021-05-11,"GM","Germany",6891.88623339403,"quantile",0.025,"57 day ahead inc case"
2021-03-15,2021-05-12,"GM","Germany",6829.7704433687,"quantile",0.025,"58 day ahead inc case"
2021-03-15,2021-05-13,"GM","Germany",6768.32189259212,"quantile",0.025,"59 day ahead inc case"
2021-03-15,2021-05-14,"GM","Germany",6707.53572927183,"quantile",0.025,"60 day ahead inc case"
2021-03-15,2021-05-15,"GM","Germany",6647.40698781516,"quantile",0.025,"61 day ahead inc case"
2021-03-15,2021-05-16,"GM","Germany",6587.93059966527,"quantile",0.025,"62 day ahead inc case"
2021-03-15,2021-05-17,"GM","Germany",6529.10140309436,"quantile",0.025,"63 day ahead inc case"
2021-03-15,2021-05-18,"GM","Germany",6470.91415207647,"quantile",0.025,"64 day ahead inc case"
2021-03-15,2021-05-19,"GM","Germany",6413.36352430144,"quantile",0.025,"65 day ahead inc case"
2021-03-15,2021-05-20,"GM","Germany",6356.4441284393,"quantile",0.025,"66 day ahead inc case"
2021-03-15,2021-05-21,"GM","Germany",6300.15051070787,"quantile",0.025,"67 day ahead inc case"
2021-03-15,2021-05-22,"GM","Germany",6244.47205840563,"quantile",0.025,"68 day ahead inc case"
2021-03-15,2021-05-23,"GM","Germany",6189.38891600212,"quantile",0.025,"69 day ahead inc case"
2021-03-15,2021-05-24,"GM","Germany",6134.89465535758,"quantile",0.025,"70 day ahead inc case"
2021-03-15,2021-05-25,"GM","Germany",6080.98466548463,"quantile",0.025,"71 day ahead inc case"
2021-03-15,2021-05-26,"GM","Germany",6027.65429420304,"quantile",0.025,"72 day ahead inc case"
2021-03-15,2021-05-27,"GM","Germany",5974.89885506546,"quantile",0.025,"73 day ahead inc case"
2021-03-15,2021-05-28,"GM","Germany",5922.7136306027,"quantile",0.025,"74 day ahead inc case"
2021-03-15,2021-05-29,"GM","Germany",5871.0938752885,"quantile",0.025,"75 day ahead inc case"
2021-03-15,2021-05-30,"GM","Germany",5820.03481820412,"quantile",0.025,"76 day ahead inc case"
2021-03-15,2021-05-31,"GM","Germany",5769.53166545555,"quantile",0.025,"77 day ahead inc case"
2021-03-15,2021-06-01,"GM","Germany",5719.57960236073,"quantile",0.025,"78 day ahead inc case"
2021-03-15,2021-06-02,"GM","Germany",5670.17379542813,"quantile",0.025,"79 day ahead inc case"
2021-03-15,2021-06-03,"GM","Germany",5621.30939414119,"quantile",0.025,"80 day ahead inc case"
2021-03-15,2021-06-04,"GM","Germany",5572.98153259,"quantile",0.025,"81 day ahead inc case"
2021-03-15,2021-06-05,"GM","Germany",5525.18533092272,"quantile",0.025,"82 day ahead inc case"
2021-03-15,2021-06-06,"GM","Germany",5477.91589668347,"quantile",0.025,"83 day ahead inc case"
2021-03-15,2021-06-07,"GM","Germany",5431.16832600394,"quantile",0.025,"84 day ahead inc case"
2021-03-15,2021-06-08,"GM","Germany",5384.93770469492,"quantile",0.025,"85 day ahead inc case"
2021-03-15,2021-06-09,"GM","Germany",5339.21910922416,"quantile",0.025,"86 day ahead inc case"
2021-03-15,2021-06-10,"GM","Germany",5294.00760760903,"quantile",0.025,"87 day ahead inc case"
2021-03-15,2021-06-11,"GM","Germany",5249.298260218,"quantile",0.025,"88 day ahead inc case"
2021-03-15,2021-06-12,"GM","Germany",5205.08612050163,"quantile",0.025,"89 day ahead inc case"
2021-03-15,2021-06-13,"GM","Germany",5161.36623564409,"quantile",0.025,"90 day ahead inc case"
2021-03-15,2021-06-14,"GM","Germany",5118.13364717131,"quantile",0.025,"91 day ahead inc case"
2021-03-15,2021-06-15,"GM","Germany",5075.3833914767,"quantile",0.025,"92 day ahead inc case"
2021-03-15,2021-06-16,"GM","Germany",5033.10835928842,"quantile",0.025,"93 day ahead inc case"
2021-03-15,2021-06-17,"GM","Germany",4991.27745651267,"quantile",0.025,"94 day ahead inc case"
2021-03-15,2021-06-18,"GM","Germany",4949.90062899375,"quantile",0.025,"95 day ahead inc case"
2021-03-15,2021-06-19,"GM","Germany",4908.98055019788,"quantile",0.025,"96 day ahead inc case"
2021-03-15,2021-06-20,"GM","Germany",4868.51244012965,"quantile",0.025,"97 day ahead inc case"
2021-03-15,2021-06-21,"GM","Germany",4828.49151597917,"quantile",0.025,"98 day ahead inc case"
2021-03-15,2021-06-22,"GM","Germany",4788.91299238941,"quantile",0.025,"99 day ahead inc case"
