"forecast_date","target_end_date","location","location_name","value","type","quantile","target"
2021-03-15,2021-04-05,"GM","Germany",79853.8806960284,"quantile",0.975,"21 day ahead cum death"
2021-03-15,2021-04-06,"GM","Germany",80226.9461965668,"quantile",0.975,"22 day ahead cum death"
2021-03-15,2021-04-07,"GM","Germany",80604.6103250893,"quantile",0.975,"23 day ahead cum death"
2021-03-15,2021-04-08,"GM","Germany",80986.5752971027,"quantile",0.975,"24 day ahead cum death"
2021-03-15,2021-04-09,"GM","Germany",81372.5467597674,"quantile",0.975,"25 day ahead cum death"
2021-03-15,2021-04-10,"GM","Germany",81762.2339947405,"quantile",0.975,"26 day ahead cum death"
2021-03-15,2021-04-11,"GM","Germany",82155.3501111261,"quantile",0.975,"27 day ahead cum death"
2021-03-15,2021-04-12,"GM","Germany",82551.6122290157,"quantile",0.975,"28 day ahead cum death"
2021-03-15,2021-04-13,"GM","Germany",82950.7416540776,"quantile",0.975,"29 day ahead cum death"
2021-03-15,2021-04-14,"GM","Germany",83352.4640436294,"quantile",0.975,"30 day ahead cum death"
2021-03-15,2021-04-15,"GM","Germany",83756.5095646113,"quantile",0.975,"31 day ahead cum death"
2021-03-15,2021-04-16,"GM","Germany",84162.6130438597,"quantile",0.975,"32 day ahead cum death"
2021-03-15,2021-04-17,"GM","Germany",84570.5141110436,"quantile",0.975,"33 day ahead cum death"
2021-03-15,2021-04-18,"GM","Germany",84979.9817184729,"quantile",0.975,"34 day ahead cum death"
2021-03-15,2021-04-19,"GM","Germany",85390.902494691,"quantile",0.975,"35 day ahead cum death"
2021-03-15,2021-04-20,"GM","Germany",85803.181326256,"quantile",0.975,"36 day ahead cum death"
2021-03-15,2021-04-21,"GM","Germany",86216.7201864222,"quantile",0.975,"37 day ahead cum death"
2021-03-15,2021-04-22,"GM","Germany",86631.4191681522,"quantile",0.975,"38 day ahead cum death"
2021-03-15,2021-04-23,"GM","Germany",87047.1765900115,"quantile",0.975,"39 day ahead cum death"
2021-03-15,2021-04-24,"GM","Germany",87463.8890968957,"quantile",0.975,"40 day ahead cum death"
2021-03-15,2021-04-25,"GM","Germany",87881.4517558467,"quantile",0.975,"41 day ahead cum death"
2021-03-15,2021-04-26,"GM","Germany",88299.7581471981,"quantile",0.975,"42 day ahead cum death"
2021-03-15,2021-04-27,"GM","Germany",88718.7004512705,"quantile",0.975,"43 day ahead cum death"
2021-03-15,2021-04-28,"GM","Germany",89138.1695308421,"quantile",0.975,"44 day ahead cum death"
2021-03-15,2021-04-29,"GM","Germany",89558.0550095984,"quantile",0.975,"45 day ahead cum death"
2021-03-15,2021-04-30,"GM","Germany",89978.2453467516,"quantile",0.975,"46 day ahead cum death"
2021-03-15,2021-05-01,"GM","Germany",90398.6279080226,"quantile",0.975,"47 day ahead cum death"
2021-03-15,2021-05-02,"GM","Germany",90819.0890331649,"quantile",0.975,"48 day ahead cum death"
2021-03-15,2021-05-03,"GM","Germany",91239.514100188,"quantile",0.975,"49 day ahead cum death"
2021-03-15,2021-05-04,"GM","Germany",91659.7875864556,"quantile",0.975,"50 day ahead cum death"
2021-03-15,2021-05-05,"GM","Germany",92079.7931267991,"quantile",0.975,"51 day ahead cum death"
2021-03-15,2021-05-06,"GM","Germany",92499.4135688004,"quantile",0.975,"52 day ahead cum death"
2021-03-15,2021-05-07,"GM","Germany",92918.5310253755,"quantile",0.975,"53 day ahead cum death"
2021-03-15,2021-05-08,"GM","Germany",93337.026924796,"quantile",0.975,"54 day ahead cum death"
2021-03-15,2021-05-09,"GM","Germany",93754.8168630906,"quantile",0.975,"55 day ahead cum death"
2021-03-15,2021-05-10,"GM","Germany",94171.92210689,"quantile",0.975,"56 day ahead cum death"
2021-03-15,2021-05-11,"GM","Germany",94588.3244758955,"quantile",0.975,"57 day ahead cum death"
2021-03-15,2021-05-12,"GM","Germany",95004.0005627626,"quantile",0.975,"58 day ahead cum death"
2021-03-15,2021-05-13,"GM","Germany",95418.92540333,"quantile",0.975,"59 day ahead cum death"
2021-03-15,2021-05-14,"GM","Germany",95833.0725136765,"quantile",0.975,"60 day ahead cum death"
2021-03-15,2021-05-15,"GM","Germany",96246.4139253689,"quantile",0.975,"61 day ahead cum death"
2021-03-15,2021-05-16,"GM","Germany",96658.9202189926,"quantile",0.975,"62 day ahead cum death"
2021-03-15,2021-05-17,"GM","Germany",97070.5605560453,"quantile",0.975,"63 day ahead cum death"
2021-03-15,2021-05-18,"GM","Germany",97481.3027092757,"quantile",0.975,"64 day ahead cum death"
2021-03-15,2021-05-19,"GM","Germany",97891.1130915436,"quantile",0.975,"65 day ahead cum death"
2021-03-15,2021-05-20,"GM","Germany",98299.9567832716,"quantile",0.975,"66 day ahead cum death"
2021-03-15,2021-05-21,"GM","Germany",98707.7975585576,"quantile",0.975,"67 day ahead cum death"
2021-03-15,2021-05-22,"GM","Germany",99114.5979100143,"quantile",0.975,"68 day ahead cum death"
2021-03-15,2021-05-23,"GM","Germany",99520.319072398,"quantile",0.975,"69 day ahead cum death"
2021-03-15,2021-05-24,"GM","Germany",99924.9210450829,"quantile",0.975,"70 day ahead cum death"
2021-03-15,2021-05-25,"GM","Germany",100328.362613441,"quantile",0.975,"71 day ahead cum death"
2021-03-15,2021-05-26,"GM","Germany",100730.601369181,"quantile",0.975,"72 day ahead cum death"
2021-03-15,2021-05-27,"GM","Germany",101131.593729689,"quantile",0.975,"73 day ahead cum death"
2021-03-15,2021-05-28,"GM","Germany",101531.294956434,"quantile",0.975,"74 day ahead cum death"
2021-03-15,2021-05-29,"GM","Germany",101929.659172469,"quantile",0.975,"75 day ahead cum death"
2021-03-15,2021-05-30,"GM","Germany",102326.639379085,"quantile",0.975,"76 day ahead cum death"
2021-03-15,2021-05-31,"GM","Germany",102722.187471644,"quantile",0.975,"77 day ahead cum death"
2021-03-15,2021-06-01,"GM","Germany",103116.254254651,"quantile",0.975,"78 day ahead cum death"
2021-03-15,2021-06-02,"GM","Germany",103508.789456081,"quantile",0.975,"79 day ahead cum death"
2021-03-15,2021-06-03,"GM","Germany",103899.742666413,"quantile",0.975,"80 day ahead cum death"
2021-03-15,2021-06-04,"GM","Germany",104289.16933621,"quantile",0.975,"81 day ahead cum death"
2021-03-15,2021-06-05,"GM","Germany",104677.118135388,"quantile",0.975,"82 day ahead cum death"
2021-03-15,2021-06-06,"GM","Germany",105063.575779008,"quantile",0.975,"83 day ahead cum death"
2021-03-15,2021-06-07,"GM","Germany",105448.52907838,"quantile",0.975,"84 day ahead cum death"
2021-03-15,2021-06-08,"GM","Germany",105831.964951674,"quantile",0.975,"85 day ahead cum death"
2021-03-15,2021-06-09,"GM","Germany",106213.870434025,"quantile",0.975,"86 day ahead cum death"
2021-03-15,2021-06-10,"GM","Germany",106594.232687132,"quantile",0.975,"87 day ahead cum death"
2021-03-15,2021-06-11,"GM","Germany",106973.039008404,"quantile",0.975,"88 day ahead cum death"
2021-03-15,2021-06-12,"GM","Germany",107350.276839646,"quantile",0.975,"89 day ahead cum death"
2021-03-15,2021-06-13,"GM","Germany",107725.93377533,"quantile",0.975,"90 day ahead cum death"
2021-03-15,2021-06-14,"GM","Germany",108099.99757046,"quantile",0.975,"91 day ahead cum death"
2021-03-15,2021-06-15,"GM","Germany",108472.456148054,"quantile",0.975,"92 day ahead cum death"
2021-03-15,2021-06-16,"GM","Germany",108843.297606258,"quantile",0.975,"93 day ahead cum death"
2021-03-15,2021-06-17,"GM","Germany",109212.510225119,"quantile",0.975,"94 day ahead cum death"
2021-03-15,2021-06-18,"GM","Germany",109580.082473022,"quantile",0.975,"95 day ahead cum death"
2021-03-15,2021-06-19,"GM","Germany",109946.003012816,"quantile",0.975,"96 day ahead cum death"
2021-03-15,2021-06-20,"GM","Germany",110310.260707641,"quantile",0.975,"97 day ahead cum death"
2021-03-15,2021-06-21,"GM","Germany",110672.844626469,"quantile",0.975,"98 day ahead cum death"
2021-03-15,2021-06-22,"GM","Germany",111033.744049379,"quantile",0.975,"99 day ahead cum death"
2021-03-15,2021-03-15,"GM","Germany",0,"point",NA,"0 day ahead inc death"
2021-03-15,2021-03-16,"GM","Germany",209.28571428571,"point",NA,"1 day ahead inc death"
2021-03-15,2021-03-17,"GM","Germany",201.800426985894,"point",NA,"2 day ahead inc death"
2021-03-15,2021-03-18,"GM","Germany",194.560897467192,"point",NA,"3 day ahead inc death"
2021-03-15,2021-03-19,"GM","Germany",188.422924274535,"point",NA,"4 day ahead inc death"
2021-03-15,2021-03-20,"GM","Germany",184.05712989319,"point",NA,"5 day ahead inc death"
2021-03-15,2021-03-21,"GM","Germany",181.540320573273,"point",NA,"6 day ahead inc death"
2021-03-15,2021-03-22,"GM","Germany",180.603097405401,"point",NA,"7 day ahead inc death"
2021-03-15,2021-03-23,"GM","Germany",180.807536065156,"point",NA,"8 day ahead inc death"
2021-03-15,2021-03-24,"GM","Germany",181.710000808816,"point",NA,"9 day ahead inc death"
2021-03-15,2021-03-25,"GM","Germany",182.958538231542,"point",NA,"10 day ahead inc death"
2021-03-15,2021-03-26,"GM","Germany",184.319602871867,"point",NA,"11 day ahead inc death"
2021-03-15,2021-03-27,"GM","Germany",185.659767450867,"point",NA,"12 day ahead inc death"
2021-03-15,2021-03-28,"GM","Germany",186.912377099434,"point",NA,"13 day ahead inc death"
2021-03-15,2021-03-29,"GM","Germany",188.048071625904,"point",NA,"14 day ahead inc death"
2021-03-15,2021-03-30,"GM","Germany",189.055461081196,"point",NA,"15 day ahead inc death"
2021-03-15,2021-03-31,"GM","Germany",189.930795577675,"point",NA,"16 day ahead inc death"
2021-03-15,2021-04-01,"GM","Germany",190.673283796903,"point",NA,"17 day ahead inc death"
2021-03-15,2021-04-02,"GM","Germany",191.283255253657,"point",NA,"18 day ahead inc death"
2021-03-15,2021-04-03,"GM","Germany",191.761524464062,"point",NA,"19 day ahead inc death"
2021-03-15,2021-04-04,"GM","Germany",192.109191719719,"point",NA,"20 day ahead inc death"
2021-03-15,2021-04-05,"GM","Germany",192.327582181111,"point",NA,"21 day ahead inc death"
2021-03-15,2021-04-06,"GM","Germany",192.584493160801,"point",NA,"22 day ahead inc death"
2021-03-15,2021-04-07,"GM","Germany",192.874467123824,"point",NA,"23 day ahead inc death"
2021-03-15,2021-04-08,"GM","Germany",193.07821615196,"point",NA,"24 day ahead inc death"
2021-03-15,2021-04-09,"GM","Germany",193.284962160324,"point",NA,"25 day ahead inc death"
2021-03-15,2021-04-10,"GM","Germany",193.221742193389,"point",NA,"26 day ahead inc death"
2021-03-15,2021-04-11,"GM","Germany",193.626418961154,"point",NA,"27 day ahead inc death"
2021-03-15,2021-04-12,"GM","Germany",194.099065624498,"point",NA,"28 day ahead inc death"
2021-03-15,2021-04-13,"GM","Germany",194.142377192489,"point",NA,"29 day ahead inc death"
2021-03-15,2021-04-14,"GM","Germany",193.942198092205,"point",NA,"30 day ahead inc death"
2021-03-15,2021-04-15,"GM","Germany",193.688707024761,"point",NA,"31 day ahead inc death"
2021-03-15,2021-04-16,"GM","Germany",193.511337417134,"point",NA,"32 day ahead inc death"
2021-03-15,2021-04-17,"GM","Germany",193.145424582501,"point",NA,"33 day ahead inc death"
2021-03-15,2021-04-18,"GM","Germany",192.599964877663,"point",NA,"34 day ahead inc death"
2021-03-15,2021-04-19,"GM","Germany",192.445860172797,"point",NA,"35 day ahead inc death"
2021-03-15,2021-04-20,"GM","Germany",191.947533107581,"point",NA,"36 day ahead inc death"
2021-03-15,2021-04-21,"GM","Germany",191.379209427105,"point",NA,"37 day ahead inc death"
2021-03-15,2021-04-22,"GM","Germany",190.756087212067,"point",NA,"38 day ahead inc death"
2021-03-15,2021-04-23,"GM","Germany",190.078030125558,"point",NA,"39 day ahead inc death"
2021-03-15,2021-04-24,"GM","Germany",189.478408576542,"point",NA,"40 day ahead inc death"
2021-03-15,2021-04-25,"GM","Germany",189.073967042204,"point",NA,"41 day ahead inc death"
2021-03-15,2021-04-26,"GM","Germany",188.163008949909,"point",NA,"42 day ahead inc death"
2021-03-15,2021-04-27,"GM","Germany",187.194007768907,"point",NA,"43 day ahead inc death"
2021-03-15,2021-04-28,"GM","Germany",186.175321988223,"point",NA,"44 day ahead inc death"
2021-03-15,2021-04-29,"GM","Germany",185.400621180554,"point",NA,"45 day ahead inc death"
2021-03-15,2021-04-30,"GM","Germany",184.723765558607,"point",NA,"46 day ahead inc death"
2021-03-15,2021-05-01,"GM","Germany",183.685883863567,"point",NA,"47 day ahead inc death"
2021-03-15,2021-05-02,"GM","Germany",182.643159646643,"point",NA,"48 day ahead inc death"
2021-03-15,2021-05-03,"GM","Germany",181.594530525632,"point",NA,"49 day ahead inc death"
2021-03-15,2021-05-04,"GM","Germany",180.538984670886,"point",NA,"50 day ahead inc death"
2021-03-15,2021-05-05,"GM","Germany",179.475558338003,"point",NA,"51 day ahead inc death"
2021-03-15,2021-05-06,"GM","Germany",178.473292120863,"point",NA,"52 day ahead inc death"
2021-03-15,2021-05-07,"GM","Germany",177.576135255877,"point",NA,"53 day ahead inc death"
2021-03-15,2021-05-08,"GM","Germany",176.639004758399,"point",NA,"54 day ahead inc death"
2021-03-15,2021-05-09,"GM","Germany",175.523935715479,"point",NA,"55 day ahead inc death"
2021-03-15,2021-05-10,"GM","Germany",174.295861174411,"point",NA,"56 day ahead inc death"
2021-03-15,2021-05-11,"GM","Germany",173.072826404095,"point",NA,"57 day ahead inc death"
2021-03-15,2021-05-12,"GM","Germany",171.8532449411,"point",NA,"58 day ahead inc death"
2021-03-15,2021-05-13,"GM","Germany",170.635607293836,"point",NA,"59 day ahead inc death"
2021-03-15,2021-05-14,"GM","Germany",169.418477188214,"point",NA,"60 day ahead inc death"
2021-03-15,2021-05-15,"GM","Germany",168.225856742531,"point",NA,"61 day ahead inc death"
2021-03-15,2021-05-16,"GM","Germany",167.136360817836,"point",NA,"62 day ahead inc death"
2021-03-15,2021-05-17,"GM","Germany",166.069513956099,"point",NA,"63 day ahead inc death"
2021-03-15,2021-05-18,"GM","Germany",165.000612240416,"point",NA,"64 day ahead inc death"
2021-03-15,2021-05-19,"GM","Germany",163.928609688242,"point",NA,"65 day ahead inc death"
2021-03-15,2021-05-20,"GM","Germany",162.852514734579,"point",NA,"66 day ahead inc death"
2021-03-15,2021-05-21,"GM","Germany",161.77138757566,"point",NA,"67 day ahead inc death"
2021-03-15,2021-05-22,"GM","Germany",160.620655386447,"point",NA,"68 day ahead inc death"
2021-03-15,2021-05-23,"GM","Germany",159.30460949945,"point",NA,"69 day ahead inc death"
2021-03-15,2021-05-24,"GM","Germany",157.968887818846,"point",NA,"70 day ahead inc death"
2021-03-15,2021-05-25,"GM","Germany",156.613163272166,"point",NA,"71 day ahead inc death"
2021-03-15,2021-05-26,"GM","Germany",155.237126316526,"point",NA,"72 day ahead inc death"
2021-03-15,2021-05-27,"GM","Germany",153.882218449289,"point",NA,"73 day ahead inc death"
2021-03-15,2021-05-28,"GM","Germany",152.729071339403,"point",NA,"74 day ahead inc death"
2021-03-15,2021-05-29,"GM","Germany",151.564927712781,"point",NA,"75 day ahead inc death"
2021-03-15,2021-05-30,"GM","Germany",150.389207136337,"point",NA,"76 day ahead inc death"
2021-03-15,2021-05-31,"GM","Germany",149.115297487879,"point",NA,"77 day ahead inc death"
2021-03-15,2021-06-01,"GM","Germany",147.714080138219,"point",NA,"78 day ahead inc death"
2021-03-15,2021-06-02,"GM","Germany",146.335827885545,"point",NA,"79 day ahead inc death"
2021-03-15,2021-06-03,"GM","Germany",144.996147731887,"point",NA,"80 day ahead inc death"
2021-03-15,2021-06-04,"GM","Germany",143.662628920662,"point",NA,"81 day ahead inc death"
2021-03-15,2021-06-05,"GM","Germany",142.334926981537,"point",NA,"82 day ahead inc death"
2021-03-15,2021-06-06,"GM","Germany",141.012720615225,"point",NA,"83 day ahead inc death"
2021-03-15,2021-06-07,"GM","Germany",139.695710560758,"point",NA,"84 day ahead inc death"
2021-03-15,2021-06-08,"GM","Germany",138.383618522334,"point",NA,"85 day ahead inc death"
2021-03-15,2021-06-09,"GM","Germany",137.076186147868,"point",NA,"86 day ahead inc death"
2021-03-15,2021-06-10,"GM","Germany",135.773174052185,"point",NA,"87 day ahead inc death"
2021-03-15,2021-06-11,"GM","Germany",134.474360897017,"point",NA,"88 day ahead inc death"
2021-03-15,2021-06-12,"GM","Germany",133.179542507132,"point",NA,"89 day ahead inc death"
2021-03-15,2021-06-13,"GM","Germany",131.88853103701,"point",NA,"90 day ahead inc death"
2021-03-15,2021-06-14,"GM","Germany",130.655785983879,"point",NA,"91 day ahead inc death"
2021-03-15,2021-06-15,"GM","Germany",129.444535723887,"point",NA,"92 day ahead inc death"
2021-03-15,2021-06-16,"GM","Germany",128.167361980115,"point",NA,"93 day ahead inc death"
2021-03-15,2021-06-17,"GM","Germany",126.868997709127,"point",NA,"94 day ahead inc death"
2021-03-15,2021-06-18,"GM","Germany",125.570193294756,"point",NA,"95 day ahead inc death"
2021-03-15,2021-06-19,"GM","Germany",124.270689846046,"point",NA,"96 day ahead inc death"
2021-03-15,2021-06-20,"GM","Germany",122.970233221538,"point",NA,"97 day ahead inc death"
2021-03-15,2021-06-21,"GM","Germany",121.679738471314,"point",NA,"98 day ahead inc death"
2021-03-15,2021-06-22,"GM","Germany",120.416865073363,"point",NA,"99 day ahead inc death"
2021-03-15,2021-03-15,"GM","Germany",0,"quantile",0.025,"0 day ahead inc death"
2021-03-15,2021-03-16,"GM","Germany",209.28571428571,"quantile",0.025,"1 day ahead inc death"
2021-03-15,2021-03-17,"GM","Germany",196.797420262257,"quantile",0.025,"2 day ahead inc death"
2021-03-15,2021-03-18,"GM","Germany",185.541204082037,"quantile",0.025,"3 day ahead inc death"
2021-03-15,2021-03-19,"GM","Germany",176.39421808011,"quantile",0.025,"4 day ahead inc death"
2021-03-15,2021-03-20,"GM","Germany",167.81503481642,"quantile",0.025,"5 day ahead inc death"
2021-03-15,2021-03-21,"GM","Germany",159.88442384213,"quantile",0.025,"6 day ahead inc death"
2021-03-15,2021-03-22,"GM","Germany",155.389817671487,"quantile",0.025,"7 day ahead inc death"
2021-03-15,2021-03-23,"GM","Germany",152.244983141238,"quantile",0.025,"8 day ahead inc death"
2021-03-15,2021-03-24,"GM","Germany",149.998642934836,"quantile",0.025,"9 day ahead inc death"
2021-03-15,2021-03-25,"GM","Germany",148.291742285423,"quantile",0.025,"10 day ahead inc death"
2021-03-15,2021-03-26,"GM","Germany",146.884148232464,"quantile",0.025,"11 day ahead inc death"
2021-03-15,2021-03-27,"GM","Germany",145.636334799186,"quantile",0.025,"12 day ahead inc death"
2021-03-15,2021-03-28,"GM","Germany",144.476013379652,"quantile",0.025,"13 day ahead inc death"
2021-03-15,2021-03-29,"GM","Germany",143.368632334284,"quantile",0.025,"14 day ahead inc death"
2021-03-15,2021-03-30,"GM","Germany",142.298030980048,"quantile",0.025,"15 day ahead inc death"
2021-03-15,2021-03-31,"GM","Germany",141.256088890936,"quantile",0.025,"16 day ahead inc death"
2021-03-15,2021-04-01,"GM","Germany",140.232483496162,"quantile",0.025,"17 day ahead inc death"
2021-03-15,2021-04-02,"GM","Germany",139.189662623903,"quantile",0.025,"18 day ahead inc death"
2021-03-15,2021-04-03,"GM","Germany",138.186134247531,"quantile",0.025,"19 day ahead inc death"
2021-03-15,2021-04-04,"GM","Germany",137.229932522663,"quantile",0.025,"20 day ahead inc death"
2021-03-15,2021-04-05,"GM","Germany",136.314026830092,"quantile",0.025,"21 day ahead inc death"
2021-03-15,2021-04-06,"GM","Germany",135.431885763683,"quantile",0.025,"22 day ahead inc death"
2021-03-15,2021-04-07,"GM","Germany",134.577450414392,"quantile",0.025,"23 day ahead inc death"
2021-03-15,2021-04-08,"GM","Germany",133.745110879259,"quantile",0.025,"24 day ahead inc death"
2021-03-15,2021-04-09,"GM","Germany",132.929684287403,"quantile",0.025,"25 day ahead inc death"
2021-03-15,2021-04-10,"GM","Germany",132.1263939583,"quantile",0.025,"26 day ahead inc death"
2021-03-15,2021-04-11,"GM","Germany",131.330849595834,"quantile",0.025,"27 day ahead inc death"
2021-03-15,2021-04-12,"GM","Germany",130.53902843954,"quantile",0.025,"28 day ahead inc death"
2021-03-15,2021-04-13,"GM","Germany",129.747257340437,"quantile",0.025,"29 day ahead inc death"
2021-03-15,2021-04-14,"GM","Germany",128.952195710779,"quantile",0.025,"30 day ahead inc death"
2021-03-15,2021-04-15,"GM","Germany",128.150819306204,"quantile",0.025,"31 day ahead inc death"
2021-03-15,2021-04-16,"GM","Germany",127.340404794726,"quantile",0.025,"32 day ahead inc death"
2021-03-15,2021-04-17,"GM","Germany",126.518515082542,"quantile",0.025,"33 day ahead inc death"
2021-03-15,2021-04-18,"GM","Germany",125.682985354768,"quantile",0.025,"34 day ahead inc death"
2021-03-15,2021-04-19,"GM","Germany",124.831909795481,"quantile",0.025,"35 day ahead inc death"
2021-03-15,2021-04-20,"GM","Germany",123.963628954778,"quantile",0.025,"36 day ahead inc death"
2021-03-15,2021-04-21,"GM","Germany",123.076717736025,"quantile",0.025,"37 day ahead inc death"
2021-03-15,2021-04-22,"GM","Germany",122.169973964163,"quantile",0.025,"38 day ahead inc death"
2021-03-15,2021-04-23,"GM","Germany",121.242407515834,"quantile",0.025,"39 day ahead inc death"
2021-03-15,2021-04-24,"GM","Germany",120.301647714456,"quantile",0.025,"40 day ahead inc death"
2021-03-15,2021-04-25,"GM","Germany",119.373152814558,"quantile",0.025,"41 day ahead inc death"
2021-03-15,2021-04-26,"GM","Germany",118.458720271927,"quantile",0.025,"42 day ahead inc death"
2021-03-15,2021-04-27,"GM","Germany",117.555763830038,"quantile",0.025,"43 day ahead inc death"
2021-03-15,2021-04-28,"GM","Germany",116.661867727249,"quantile",0.025,"44 day ahead inc death"
2021-03-15,2021-04-29,"GM","Germany",115.774773291851,"quantile",0.025,"45 day ahead inc death"
2021-03-15,2021-04-30,"GM","Germany",114.892371284732,"quantile",0.025,"46 day ahead inc death"
2021-03-15,2021-05-01,"GM","Germany",113.71851632683,"quantile",0.025,"47 day ahead inc death"
2021-03-15,2021-05-02,"GM","Germany",111.976060507586,"quantile",0.025,"48 day ahead inc death"
2021-03-15,2021-05-03,"GM","Germany",110.264668228308,"quantile",0.025,"49 day ahead inc death"
2021-03-15,2021-05-04,"GM","Germany",108.581777025611,"quantile",0.025,"50 day ahead inc death"
2021-03-15,2021-05-05,"GM","Germany",106.924939746095,"quantile",0.025,"51 day ahead inc death"
2021-03-15,2021-05-06,"GM","Germany",105.291818929021,"quantile",0.025,"52 day ahead inc death"
2021-03-15,2021-05-07,"GM","Germany",103.680181451491,"quantile",0.025,"53 day ahead inc death"
2021-03-15,2021-05-08,"GM","Germany",102.087893443982,"quantile",0.025,"54 day ahead inc death"
2021-03-15,2021-05-09,"GM","Germany",100.512915447427,"quantile",0.025,"55 day ahead inc death"
2021-03-15,2021-05-10,"GM","Germany",98.9532978082425,"quantile",0.025,"56 day ahead inc death"
2021-03-15,2021-05-11,"GM","Germany",97.407176300796,"quantile",0.025,"57 day ahead inc death"
2021-03-15,2021-05-12,"GM","Germany",95.8727679592412,"quantile",0.025,"58 day ahead inc death"
2021-03-15,2021-05-13,"GM","Germany",94.3483671129652,"quantile",0.025,"59 day ahead inc death"
2021-03-15,2021-05-14,"GM","Germany",92.8323416223866,"quantile",0.025,"60 day ahead inc death"
2021-03-15,2021-05-15,"GM","Germany",91.3231292860146,"quantile",0.025,"61 day ahead inc death"
2021-03-15,2021-05-16,"GM","Germany",89.8192344339914,"quantile",0.025,"62 day ahead inc death"
2021-03-15,2021-05-17,"GM","Germany",88.3192246815452,"quantile",0.025,"63 day ahead inc death"
2021-03-15,2021-05-18,"GM","Germany",86.8217278433731,"quantile",0.025,"64 day ahead inc death"
2021-03-15,2021-05-19,"GM","Germany",85.3254289973993,"quantile",0.025,"65 day ahead inc death"
2021-03-15,2021-05-20,"GM","Germany",83.8290676917968,"quantile",0.025,"66 day ahead inc death"
2021-03-15,2021-05-21,"GM","Germany",82.3314352872403,"quantile",0.025,"67 day ahead inc death"
2021-03-15,2021-05-22,"GM","Germany",80.8519374021998,"quantile",0.025,"68 day ahead inc death"
2021-03-15,2021-05-23,"GM","Germany",79.4125693273381,"quantile",0.025,"69 day ahead inc death"
2021-03-15,2021-05-24,"GM","Germany",77.9989697474521,"quantile",0.025,"70 day ahead inc death"
2021-03-15,2021-05-25,"GM","Germany",76.6097863295727,"quantile",0.025,"71 day ahead inc death"
2021-03-15,2021-05-26,"GM","Germany",75.2437361184275,"quantile",0.025,"72 day ahead inc death"
2021-03-15,2021-05-27,"GM","Germany",73.8995745411521,"quantile",0.025,"73 day ahead inc death"
2021-03-15,2021-05-28,"GM","Germany",72.5760935378348,"quantile",0.025,"74 day ahead inc death"
2021-03-15,2021-05-29,"GM","Germany",71.2721197822975,"quantile",0.025,"75 day ahead inc death"
2021-03-15,2021-05-30,"GM","Germany",69.98651298396,"quantile",0.025,"76 day ahead inc death"
2021-03-15,2021-05-31,"GM","Germany",68.7181642803334,"quantile",0.025,"77 day ahead inc death"
2021-03-15,2021-06-01,"GM","Germany",67.4659947019536,"quantile",0.025,"78 day ahead inc death"
2021-03-15,2021-06-02,"GM","Germany",66.2289537167671,"quantile",0.025,"79 day ahead inc death"
2021-03-15,2021-06-03,"GM","Germany",65.0060178405402,"quantile",0.025,"80 day ahead inc death"
2021-03-15,2021-06-04,"GM","Germany",63.7961893194151,"quantile",0.025,"81 day ahead inc death"
2021-03-15,2021-06-05,"GM","Germany",62.5984948751866,"quantile",0.025,"82 day ahead inc death"
2021-03-15,2021-06-06,"GM","Germany",61.4119845096575,"quantile",0.025,"83 day ahead inc death"
2021-03-15,2021-06-07,"GM","Germany",60.2357303729514,"quantile",0.025,"84 day ahead inc death"
2021-03-15,2021-06-08,"GM","Germany",59.0688256788271,"quantile",0.025,"85 day ahead inc death"
2021-03-15,2021-06-09,"GM","Germany",57.9103836809227,"quantile",0.025,"86 day ahead inc death"
2021-03-15,2021-06-10,"GM","Germany",56.759536693673,"quantile",0.025,"87 day ahead inc death"
2021-03-15,2021-06-11,"GM","Germany",55.6154351626465,"quantile",0.025,"88 day ahead inc death"
2021-03-15,2021-06-12,"GM","Germany",54.4772467825969,"quantile",0.025,"89 day ahead inc death"
2021-03-15,2021-06-13,"GM","Germany",53.3441556521284,"quantile",0.025,"90 day ahead inc death"
2021-03-15,2021-06-14,"GM","Germany",52.2153614762792,"quantile",0.025,"91 day ahead inc death"
2021-03-15,2021-06-15,"GM","Germany",51.0900788064464,"quantile",0.025,"92 day ahead inc death"
2021-03-15,2021-06-16,"GM","Germany",49.9708897169185,"quantile",0.025,"93 day ahead inc death"
2021-03-15,2021-06-17,"GM","Germany",48.8983461946482,"quantile",0.025,"94 day ahead inc death"
2021-03-15,2021-06-18,"GM","Germany",47.849561587791,"quantile",0.025,"95 day ahead inc death"
2021-03-15,2021-06-19,"GM","Germany",46.8127579934517,"quantile",0.025,"96 day ahead inc death"
2021-03-15,2021-06-20,"GM","Germany",45.7877747623861,"quantile",0.025,"97 day ahead inc death"
2021-03-15,2021-06-21,"GM","Germany",44.774462242407,"quantile",0.025,"98 day ahead inc death"
2021-03-15,2021-06-22,"GM","Germany",43.7726812407927,"quantile",0.025,"99 day ahead inc death"
2021-03-15,2021-03-15,"GM","Germany",0,"quantile",0.975,"0 day ahead inc death"
2021-03-15,2021-03-16,"GM","Germany",209.28571428571,"quantile",0.975,"1 day ahead inc death"
2021-03-15,2021-03-17,"GM","Germany",216.344300724289,"quantile",0.975,"2 day ahead inc death"
2021-03-15,2021-03-18,"GM","Germany",222.639061100126,"quantile",0.975,"3 day ahead inc death"
2021-03-15,2021-03-19,"GM","Germany",229.410275500399,"quantile",0.975,"4 day ahead inc death"
