forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-03-21,-1 day ahead cum death,2021-03-20,PL,Poland,observed,NA,48739
2021-03-21,-1 day ahead inc death,2021-03-20,PL,Poland,observed,NA,419
2021-03-21,-1 wk ahead cum death,2021-03-13,PL,Poland,observed,NA,46658
2021-03-21,-1 wk ahead inc death,2021-03-13,PL,Poland,observed,NA,1809
2021-03-21,0 day ahead cum death,2021-03-21,PL,Poland,observed,NA,49088
2021-03-21,0 day ahead inc death,2021-03-21,PL,Poland,observed,NA,349
2021-03-21,0 wk ahead cum death,2021-03-20,PL,Poland,observed,NA,48739
2021-03-21,0 wk ahead inc death,2021-03-20,PL,Poland,observed,NA,2081
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,point,NA,49426
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,point,NA,338
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,point,NA,51226
2021-03-21,1 wk ahead inc death,2021-03-27,PL,Poland,point,NA,2487
2021-03-21,2 day ahead cum death,2021-03-23,PL,Poland,point,NA,49770
2021-03-21,2 day ahead inc death,2021-03-23,PL,Poland,point,NA,342
2021-03-21,3 day ahead cum death,2021-03-24,PL,Poland,point,NA,50114
2021-03-21,3 day ahead inc death,2021-03-24,PL,Poland,point,NA,340
2021-03-21,4 day ahead cum death,2021-03-25,PL,Poland,point,NA,50467
2021-03-21,4 day ahead inc death,2021-03-25,PL,Poland,point,NA,348
2021-03-21,5 day ahead cum death,2021-03-26,PL,Poland,point,NA,50838
2021-03-21,5 day ahead inc death,2021-03-26,PL,Poland,point,NA,363
2021-03-21,6 day ahead cum death,2021-03-27,PL,Poland,point,NA,51226
2021-03-21,6 day ahead inc death,2021-03-27,PL,Poland,point,NA,374
2021-03-21,7 day ahead cum death,2021-03-28,PL,Poland,point,NA,51610
2021-03-21,7 day ahead inc death,2021-03-28,PL,Poland,point,NA,383
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.01,49358
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.025,49368
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.05,49375
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.1,49386
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.15,49393
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.2,49400
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.25,49405
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.3,49410
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.35,49414
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.4,49419
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.45,49422
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.5,49426
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.55,49430
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.6,49433
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.65,49436
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.7,49440
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.75,49444
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.8,49448
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.85,49452
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.9,49458
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.95,49466
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.975,49473
2021-03-21,1 day ahead cum death,2021-03-22,PL,Poland,quantile,0.99,49481
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.01,270
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.025,280
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.05,287
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.1,298
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.15,305
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.2,312
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.25,317
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.3,322
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.35,326
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.4,331
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.45,334
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.5,338
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.55,342
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.6,345
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.65,348
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.7,352
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.75,356
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.8,360
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.85,364
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.9,370
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.95,378
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.975,385
2021-03-21,1 day ahead inc death,2021-03-22,PL,Poland,quantile,0.99,393
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.01,50933
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.025,50960
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.05,50983
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.1,51014
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.15,51038
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.2,51062
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.25,51087
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.3,51121
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.35,51162
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.4,51192
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.45,51211
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.5,51226
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.55,51240
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.6,51251
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.65,51263
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.7,51273
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.75,51285
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.8,51297
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.85,51310
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.9,51326
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.95,51349
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.975,51367
2021-03-21,1 wk ahead cum death,2021-03-27,PL,Poland,quantile,0.99,51389
2021-03-21,1 wk ahead inc death,2021-03-27,PL,Poland,quantile,0.01,2194
2021-03-21,1 wk ahead inc death,2021-03-27,PL,Poland,quantile,0.025,2221
2021-03-21,1 wk ahead inc death,2021-03-27,PL,Poland,quantile,0.05,2244
2021-03-21,1 wk ahead inc death,2021-03-27,PL,Poland,quantile,0.1,2275
2021-03-21,1 wk ahead inc death,2021-03-27,PL,Poland,quantile,0.15,2299
