"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","point",NA,15596.5050746363,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","point",NA,20795.59292635,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","point",NA,28228.7214187831,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","point",NA,38194.6582001944,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.01,9255.86321433222,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.01,9854.97611208475,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.01,10843.5527346179,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.01,11834.8128194871,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.025,9855.51715674097,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.025,11184.6763979349,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.025,12257.5167543046,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.025,13623.1184922463,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.05,10839.8379124644,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.05,12455.3203183812,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.05,14511.1767828563,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.05,16535.1207671225,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.1,11701.226984582,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.1,14564.5490901591,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.1,17150.9745524432,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.1,20294.5492752327,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.15,12842.022820008,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.15,15835.9828939847,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.15,18965.9036310874,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.15,22772.1223448801,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.2,13451.6645241091,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.2,16707.3332025897,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.2,20446.2632313261,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.2,25404.0233840841,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.25,13813.2965090378,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.25,17420.9638072249,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.25,22005.3319162847,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.25,27493.5594254379,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.3,14168.273601045,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.3,18133.0405406842,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.3,23437.0701661048,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.3,29722.3129629447,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.35,14550.9718277212,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.35,18785.7329648591,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.35,24650.5692420489,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.35,31648.473965644,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.4,14939.1476552754,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.4,19462.387609583,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.4,25843.6160912598,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.4,33821.0851674397,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.45,15306.2288077903,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.45,20105.6213403766,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.45,26953.8222097488,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.45,36061.0729690078,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.5,15596.5050746363,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.5,20795.59292635,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.5,28228.7214187831,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.5,38194.6582001944,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.55,15976.8116178541,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.55,21465.2514479129,"GM01"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","quantile",0.55,29267.1315920646,"GM01"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","quantile",0.55,40132.8851706628,"GM01"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.6,16385.1729005752,"GM01"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","quantile",0.6,22092.4729674285,"GM01"
