forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-03-11,-1 day ahead cum death,2021-03-10,PL,Poland,observed,NA,45980.8653873783
2021-03-11,-1 day ahead inc death,2021-03-10,PL,Poland,observed,NA,257.19978114778
2021-03-11,0 day ahead cum death,2021-03-11,PL,Poland,observed,NA,46248.4154100859
2021-03-11,0 day ahead inc death,2021-03-11,PL,Poland,observed,NA,267.550022707499
2021-03-11,0 wk ahead cum death,2021-03-13,PL,Poland,point,NA,46818.7137759367
2021-03-11,1 day ahead cum death,2021-03-12,PL,Poland,point,NA,46527.3370187206
2021-03-11,1 day ahead inc death,2021-03-12,PL,Poland,point,NA,278.921608634782
2021-03-11,1 wk ahead cum death,2021-03-20,PL,Poland,point,NA,49290.9227464759
2021-03-11,10 day ahead cum death,2021-03-21,PL,Poland,point,NA,49709.4403935098
2021-03-11,10 day ahead inc death,2021-03-21,PL,Poland,point,NA,418.517647033932
2021-03-11,10 wk ahead cum death,2021-05-22,PL,Poland,point,NA,71665.5262386952
2021-03-11,100 day ahead cum death,2021-06-19,PL,Poland,point,NA,72517.0074519885
2021-03-11,100 day ahead inc death,2021-06-19,PL,Poland,point,NA,12.4992521824396
2021-03-11,101 day ahead cum death,2021-06-20,PL,Poland,point,NA,72528.8387558625
2021-03-11,101 day ahead inc death,2021-06-20,PL,Poland,point,NA,11.8313038739781
2021-03-11,102 day ahead cum death,2021-06-21,PL,Poland,point,NA,72540.0543823509
2021-03-11,102 day ahead inc death,2021-06-21,PL,Poland,point,NA,11.2156264883971
2021-03-11,103 day ahead cum death,2021-06-22,PL,Poland,point,NA,72550.7014340157
2021-03-11,103 day ahead inc death,2021-06-22,PL,Poland,point,NA,10.6470516647631
2021-03-11,104 day ahead cum death,2021-06-23,PL,Poland,point,NA,72560.809788787
2021-03-11,104 day ahead inc death,2021-06-23,PL,Poland,point,NA,10.1083547713481
2021-03-11,105 day ahead cum death,2021-06-24,PL,Poland,point,NA,72570.4082157536
2021-03-11,105 day ahead inc death,2021-06-24,PL,Poland,point,NA,9.59842696658211
2021-03-11,106 day ahead cum death,2021-06-25,PL,Poland,point,NA,72579.5317783153
2021-03-11,106 day ahead inc death,2021-06-25,PL,Poland,point,NA,9.12356256164222
2021-03-11,107 day ahead cum death,2021-06-26,PL,Poland,point,NA,72588.2111744052
2021-03-11,107 day ahead inc death,2021-06-26,PL,Poland,point,NA,8.679396089815
2021-03-11,108 day ahead cum death,2021-06-27,PL,Poland,point,NA,72596.4747069284
2021-03-11,108 day ahead inc death,2021-06-27,PL,Poland,point,NA,8.26353252327603
2021-03-11,109 day ahead cum death,2021-06-28,PL,Poland,point,NA,72604.3550618333
2021-03-11,109 day ahead inc death,2021-06-28,PL,Poland,point,NA,7.88035490493686
2021-03-11,11 day ahead cum death,2021-03-22,PL,Poland,point,NA,50146.0185645137
2021-03-11,11 day ahead inc death,2021-03-22,PL,Poland,point,NA,436.578171003998
2021-03-11,11 wk ahead cum death,2021-05-29,PL,Poland,point,NA,72024.1741263716
2021-03-11,110 day ahead cum death,2021-06-29,PL,Poland,point,NA,72611.881516239
2021-03-11,110 day ahead inc death,2021-06-29,PL,Poland,point,NA,7.5264544057814
2021-03-11,111 day ahead cum death,2021-06-30,PL,Poland,point,NA,72619.0734667547
2021-03-11,111 day ahead inc death,2021-06-30,PL,Poland,point,NA,7.19195051572548
2021-03-11,112 day ahead cum death,2021-07-01,PL,Poland,point,NA,72625.9505735527
2021-03-11,112 day ahead inc death,2021-07-01,PL,Poland,point,NA,6.87710679785873
2021-03-11,12 day ahead cum death,2021-03-23,PL,Poland,point,NA,50601.1677200664
2021-03-11,12 day ahead inc death,2021-03-23,PL,Poland,point,NA,455.149155552613
2021-03-11,12 wk ahead cum death,2021-06-05,PL,Poland,point,NA,72256.8823493583
2021-03-11,13 day ahead cum death,2021-03-24,PL,Poland,point,NA,51074.4626322086
2021-03-11,13 day ahead inc death,2021-03-24,PL,Poland,point,NA,473.294912142272
2021-03-11,13 wk ahead cum death,2021-06-12,PL,Poland,point,NA,72412.6624466274
2021-03-11,14 day ahead cum death,2021-03-25,PL,Poland,point,NA,51565.0169496605
2021-03-11,14 day ahead inc death,2021-03-25,PL,Poland,point,NA,490.554317451831
2021-03-11,14 wk ahead cum death,2021-06-19,PL,Poland,point,NA,72517.0074519885
2021-03-11,15 day ahead cum death,2021-03-26,PL,Poland,point,NA,52071.9932237867
2021-03-11,15 day ahead inc death,2021-03-26,PL,Poland,point,NA,506.9762741262
2021-03-11,15 wk ahead cum death,2021-06-26,PL,Poland,point,NA,72588.2111744052
2021-03-11,16 day ahead cum death,2021-03-27,PL,Poland,point,NA,52594.1560145331
2021-03-11,16 day ahead inc death,2021-03-27,PL,Poland,point,NA,522.162790746409
2021-03-11,17 day ahead cum death,2021-03-28,PL,Poland,point,NA,53131.5563704797
2021-03-11,17 day ahead inc death,2021-03-28,PL,Poland,point,NA,537.400355946675
2021-03-11,18 day ahead cum death,2021-03-29,PL,Poland,point,NA,53685.4595680434
2021-03-11,18 day ahead inc death,2021-03-29,PL,Poland,point,NA,553.903197563622
2021-03-11,19 day ahead cum death,2021-03-30,PL,Poland,point,NA,54256.398716057
2021-03-11,19 day ahead inc death,2021-03-30,PL,Poland,point,NA,570.939148013649
2021-03-11,2 day ahead cum death,2021-03-13,PL,Poland,point,NA,46818.7137759367
2021-03-11,2 day ahead inc death,2021-03-13,PL,Poland,point,NA,291.376757216143
2021-03-11,2 wk ahead cum death,2021-03-27,PL,Poland,point,NA,52594.1560145331
2021-03-11,20 day ahead cum death,2021-03-31,PL,Poland,point,NA,54844.4216668472
2021-03-11,20 day ahead inc death,2021-03-31,PL,Poland,point,NA,588.022950790127
2021-03-11,21 day ahead cum death,2021-04-01,PL,Poland,point,NA,55449.4310074084
2021-03-11,21 day ahead inc death,2021-04-01,PL,Poland,point,NA,605.009340561209
2021-03-11,22 day ahead cum death,2021-04-02,PL,Poland,point,NA,56069.836997816
2021-03-11,22 day ahead inc death,2021-04-02,PL,Poland,point,NA,620.405990407558
2021-03-11,23 day ahead cum death,2021-04-03,PL,Poland,point,NA,56704.3336511732
2021-03-11,23 day ahead inc death,2021-04-03,PL,Poland,point,NA,634.496653357245
2021-03-11,24 day ahead cum death,2021-04-04,PL,Poland,point,NA,57352.7476237673
2021-03-11,24 day ahead inc death,2021-04-04,PL,Poland,point,NA,648.413972594226
2021-03-11,25 day ahead cum death,2021-04-05,PL,Poland,point,NA,58009.8803077057
2021-03-11,25 day ahead inc death,2021-04-05,PL,Poland,point,NA,657.132683938277
