forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-03-11,-1 day ahead cum death,2021-03-10,GM,Germany,observed,NA,72542.4085402841
2021-03-11,-1 day ahead inc death,2021-03-10,GM,Germany,observed,NA,252.551919749264
2021-03-11,0 day ahead cum death,2021-03-11,GM,Germany,observed,NA,72796.3753140103
2021-03-11,0 day ahead inc death,2021-03-11,GM,Germany,observed,NA,253.96677372618
2021-03-11,0 wk ahead cum death,2021-03-13,GM,Germany,point,NA,73311.1372707544
2021-03-11,1 day ahead cum death,2021-03-12,GM,Germany,point,NA,73052.4039592064
2021-03-11,1 day ahead inc death,2021-03-12,GM,Germany,point,NA,256.028645196057
2021-03-11,1 wk ahead cum death,2021-03-20,GM,Germany,point,NA,75234.9751436656
2021-03-11,10 day ahead cum death,2021-03-21,GM,Germany,point,NA,75524.6851612933
2021-03-11,10 day ahead inc death,2021-03-21,GM,Germany,point,NA,289.710017627678
2021-03-11,10 wk ahead cum death,2021-05-22,GM,Germany,point,NA,91472.3709221156
2021-03-11,100 day ahead cum death,2021-06-19,GM,Germany,point,NA,92920.4641042687
2021-03-11,100 day ahead inc death,2021-06-19,GM,Germany,point,NA,24.8153731610583
2021-03-11,101 day ahead cum death,2021-06-20,GM,Germany,point,NA,92944.0410739342
2021-03-11,101 day ahead inc death,2021-06-20,GM,Germany,point,NA,23.5769696653658
2021-03-11,102 day ahead cum death,2021-06-21,GM,Germany,point,NA,92966.456960636
2021-03-11,102 day ahead inc death,2021-06-21,GM,Germany,point,NA,22.4158867019624
2021-03-11,103 day ahead cum death,2021-06-22,GM,Germany,point,NA,92987.7782217976
2021-03-11,103 day ahead inc death,2021-06-22,GM,Germany,point,NA,21.3212611613903
2021-03-11,104 day ahead cum death,2021-06-23,GM,Germany,point,NA,93008.0355545896
2021-03-11,104 day ahead inc death,2021-06-23,GM,Germany,point,NA,20.2573327919789
2021-03-11,105 day ahead cum death,2021-06-24,GM,Germany,point,NA,93027.2648224456
