forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-03-15,2021-03-20,1 wk ahead inc case,PL,quantile,0.3,Poland,107472.35999999999
2021-03-15,2021-03-20,1 wk ahead inc case,PL,quantile,0.35,Poland,108469.59
2021-03-15,2021-03-20,1 wk ahead inc case,PL,quantile,0.4,Poland,109260.36
2021-03-15,2021-03-20,1 wk ahead inc case,PL,quantile,0.45,Poland,110127.9
2021-03-15,2021-03-20,1 wk ahead inc case,PL,quantile,0.5,Poland,127910.7
2021-03-15,2021-03-20,1 wk ahead inc case,PL,quantile,0.55,Poland,147163.44
2021-03-15,2021-03-20,1 wk ahead inc case,PL,quantile,0.6,Poland,148136.87999999998
2021-03-15,2021-03-20,1 wk ahead inc case,PL,quantile,0.65,Poland,149207.31
2021-03-15,2021-03-20,1 wk ahead inc case,PL,quantile,0.7,Poland,150802.8
2021-03-15,2021-03-20,1 wk ahead inc case,PL,quantile,0.75,Poland,169728.6
2021-03-15,2021-03-20,1 wk ahead inc case,PL,quantile,0.8,Poland,220329.36000000004
2021-03-15,2021-03-20,1 wk ahead inc case,PL,quantile,0.85,Poland,222948.53999999998
2021-03-15,2021-03-20,1 wk ahead inc case,PL,quantile,0.9,Poland,224901.96000000002
2021-03-15,2021-03-20,1 wk ahead inc case,PL,quantile,0.95,Poland,226530.12000000002
2021-03-15,2021-03-20,1 wk ahead inc case,PL,quantile,0.975,Poland,227687.16
2021-03-15,2021-03-20,1 wk ahead inc case,PL,quantile,0.99,Poland,229066.902
2021-03-15,2021-03-27,2 wk ahead cum case,PL,point,NA,Poland,2196070.8109999998
2021-03-15,2021-03-27,2 wk ahead inc case,PL,point,NA,Poland,167292.834
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.01,Poland,2045967.08
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.025,Poland,2046794.96
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.05,Poland,2047673.51
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.1,Poland,2048962.3399999999
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.15,Poland,2049875.81
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.2,Poland,2051281.28
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.25,Poland,2102923.25
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.3,Poland,2121773.54
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.35,Poland,2124016.1
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.4,Poland,2125533.2
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.45,Poland,2127254.48
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.5,Poland,2170088.3
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.55,Poland,2215488.23
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.6,Poland,2217673.4
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.65,Poland,2219961.29
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.7,Poland,2223102.8
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.75,Poland,2266407.5
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.8,Poland,2383994.0
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.85,Poland,2389673.09
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.9,Poland,2393429.54
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.95,Poland,2396889.2
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.975,Poland,2399002.04
2021-03-15,2021-03-27,2 wk ahead cum case,PL,quantile,0.99,Poland,2401947.3019999997
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.01,Poland,82144.34399999998
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.025,Poland,82577.025
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.05,Poland,83020.17
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.1,Poland,83677.20000000001
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.15,Poland,84120.72
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.2,Poland,84838.68000000001
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.25,Poland,114313.79999999999
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.3,Poland,124941.17999999998
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.35,Poland,126186.51000000001
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.4,Poland,126912.84
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.45,Poland,127766.58
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.5,Poland,152817.59999999998
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.55,Poland,178964.78999999998
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.6,Poland,180176.52
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.65,Poland,181393.97999999998
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.7,Poland,182940.0
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.75,Poland,207318.9
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.8,Poland,274304.64
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.85,Poland,277364.55
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.9,Poland,279167.57999999996
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.95,Poland,280999.08
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.975,Poland,281954.87999999995
2021-03-15,2021-03-27,2 wk ahead inc case,PL,quantile,0.99,Poland,283520.4
2021-03-15,2021-04-03,3 wk ahead cum case,PL,point,NA,Poland,2391345.1909999996
2021-03-15,2021-04-03,3 wk ahead inc case,PL,point,NA,Poland,195274.37999999998
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.01,Poland,2135427.6440000003
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.025,Poland,2136796.19
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.05,Poland,2138123.42
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.1,Poland,2140099.88
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.15,Poland,2141603.84
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.2,Poland,2143682.96
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.25,Poland,2231826.65
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.3,Poland,2264695.16
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.35,Poland,2267934.14
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.4,Poland,2270296.7600000002
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.45,Poland,2272922.0
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.5,Poland,2347956.1999999997
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.55,Poland,2427796.37
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.6,Poland,2431405.16
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.65,Poland,2434830.08
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.7,Poland,2439608.7199999997
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.75,Poland,2512805.15
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.8,Poland,2711498.96
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.85,Poland,2719701.92
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.9,Poland,2725729.16
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.95,Poland,2730698.1500000004
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.975,Poland,2733872.405
2021-03-15,2021-04-03,3 wk ahead cum case,PL,quantile,0.99,Poland,2738302.6279999996
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.01,Poland,89460.56400000001
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.025,Poland,90001.23
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.05,Poland,90449.90999999999
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.1,Poland,91137.54000000001
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.15,Poland,91728.03
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.2,Poland,92401.68
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.25,Poland,128903.40000000001
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.3,Poland,142921.61999999997
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.35,Poland,143918.03999999998
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.4,Poland,144763.56
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.45,Poland,145667.52
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.5,Poland,177867.9
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.55,Poland,212308.13999999998
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.6,Poland,213731.76
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.65,Poland,214868.79
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.7,Poland,216505.91999999998
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.75,Poland,246397.64999999997
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.8,Poland,327504.95999999996
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.85,Poland,330028.82999999996
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.9,Poland,332299.61999999994
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.95,Poland,333808.95
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.975,Poland,334870.36499999993
2021-03-15,2021-04-03,3 wk ahead inc case,PL,quantile,0.99,Poland,336355.32599999994
2021-03-15,2021-04-10,4 wk ahead cum case,PL,point,NA,Poland,2611771.5649999995
2021-03-15,2021-04-10,4 wk ahead inc case,PL,point,NA,Poland,220426.374
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.01,Poland,2231903.762
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.025,Poland,2233733.465
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.05,Poland,2235569.0
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.1,Poland,2238218.9
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.15,Poland,2240271.59
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.2,Poland,2243008.64
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.25,Poland,2375547.1999999997
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.3,Poland,2424995.66
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.35,Poland,2429280.08
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.4,Poland,2432417.6
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.45,Poland,2435982.02
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.5,Poland,2551017.1999999997
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.55,Poland,2671962.65
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.6,Poland,2677045.4000000004
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.65,Poland,2681524.13
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.7,Poland,2687897.5999999996
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.75,Poland,2794507.55
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.8,Poland,3084186.08
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.85,Poland,3094433.03
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.9,Poland,3101885.66
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.95,Poland,3108423.74
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.975,Poland,3112640.1199999996
2021-03-15,2021-04-10,4 wk ahead cum case,PL,quantile,0.99,Poland,3117859.6939999997
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.01,Poland,96476.118
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.025,Poland,96937.275
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.05,Poland,97445.57999999999
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.1,Poland,98119.01999999999
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.15,Poland,98667.74999999999
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.2,Poland,99325.68
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.25,Poland,143720.55
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.3,Poland,160300.5
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.35,Poland,161345.94
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.4,Poland,162120.83999999997
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.45,Poland,163060.02000000002
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.5,Poland,203061.0
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.55,Poland,244166.27999999997
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.6,Poland,245640.24
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.65,Poland,246694.05
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.7,Poland,248288.88
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.75,Poland,281702.4
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.8,Poland,372687.12
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.85,Poland,374731.11
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.9,Poland,376156.5
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.95,Poland,377725.5899999999
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.975,Poland,378767.71499999997
2021-03-15,2021-04-10,4 wk ahead inc case,PL,quantile,0.99,Poland,379557.066
2021-03-15,2021-03-06,-1 wk ahead cum case,PL,observed,NA,Poland,1781345.0
2021-03-15,2021-03-13,0 wk ahead cum case,PL,observed,NA,Poland,1889360.0
2021-03-15,2021-03-06,-1 wk ahead inc case,PL,observed,NA,Poland,84460.0
2021-03-15,2021-03-13,0 wk ahead inc case,PL,observed,NA,Poland,108015.0
