"forecast_date","target","target_end_date","location","type","quantile","value"
2021-03-15,"3 wk ahead cum case",2021-04-03,"PL","quantile",0.35,2374803
2021-03-15,"3 wk ahead cum case",2021-04-03,"PL","quantile",0.4,2376697
2021-03-15,"3 wk ahead cum case",2021-04-03,"PL","quantile",0.45,2378572
2021-03-15,"3 wk ahead cum case",2021-04-03,"PL","quantile",0.5,2381109
2021-03-15,"3 wk ahead cum case",2021-04-03,"PL","quantile",0.55,2383054
2021-03-15,"3 wk ahead cum case",2021-04-03,"PL","quantile",0.6,2385544
2021-03-15,"3 wk ahead cum case",2021-04-03,"PL","quantile",0.65,2388266
2021-03-15,"3 wk ahead cum case",2021-04-03,"PL","quantile",0.7,2390598
2021-03-15,"3 wk ahead cum case",2021-04-03,"PL","quantile",0.75,2393336
2021-03-15,"3 wk ahead cum case",2021-04-03,"PL","quantile",0.8,2396270
2021-03-15,"3 wk ahead cum case",2021-04-03,"PL","quantile",0.85,2399871
2021-03-15,"3 wk ahead cum case",2021-04-03,"PL","quantile",0.9,2404083
2021-03-15,"3 wk ahead cum case",2021-04-03,"PL","quantile",0.95,2411288
2021-03-15,"3 wk ahead cum case",2021-04-03,"PL","quantile",0.975,2416418
2021-03-15,"3 wk ahead cum case",2021-04-03,"PL","quantile",0.99,2420508
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.01,169381
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.025,173647
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.05,176904
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.1,182225
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.15,184775
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.2,187017
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.25,188741
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.3,190565
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.35,192300
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.4,194012
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.45,195648
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.5,197176
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.55,199217
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.6,201366
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.65,202828
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.7,204643
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.75,206662
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.8,208788
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.85,211444
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.9,213785
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.95,218115
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.975,222586
2021-03-15,"3 wk ahead inc case",2021-04-03,"PL","quantile",0.99,226965
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","point",NA,2604184
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","point",NA,222392
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.01,2551206
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.025,2558991
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.05,2563113
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.1,2574316
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.15,2578869
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.2,2583738
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.25,2586992
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.3,2590529
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.35,2594110
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.4,2597359
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.45,2600875
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.5,2604184
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.55,2606817
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.6,2610083
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.65,2613098
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.7,2616209
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.75,2620441
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.8,2624921
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.85,2629193
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.9,2634629
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.95,2642699
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.975,2649812
2021-03-15,"4 wk ahead cum case",2021-04-10,"PL","quantile",0.99,2657279
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.01,187066
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.025,193289
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.05,196890
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.1,202019
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.15,206388
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.2,209172
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.25,211993
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.3,214156
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.35,216452
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.4,218506
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.45,220343
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.5,222392
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.55,224244
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.6,226607
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.65,228735
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.7,231351
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.75,233309
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.8,235416
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.85,238533
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.9,242037
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.95,249731
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.975,253487
2021-03-15,"4 wk ahead inc case",2021-04-10,"PL","quantile",0.99,257877
2021-03-15,"-1 wk ahead cum case",2021-03-06,"PL","observed",NA,1781226
2021-03-15,"0 wk ahead cum case",2021-03-13,"PL","observed",NA,1889043
2021-03-15,"-1 wk ahead inc case",2021-03-06,"PL","observed",NA,84456
2021-03-15,"0 wk ahead inc case",2021-03-13,"PL","observed",NA,107817
