forecast_date,target,target_end_date,location,type,quantile,value,location_name
2021-03-14,1 day ahead cum case,2021-03-15,GM,quantile,0.01,2580689.97,Germany
2021-03-14,2 day ahead cum case,2021-03-16,GM,quantile,0.01,2583509.87,Germany
2021-03-14,3 day ahead cum case,2021-03-17,GM,quantile,0.01,2592534.87,Germany
2021-03-14,4 day ahead cum case,2021-03-18,GM,quantile,0.01,2595974.69,Germany
2021-03-14,5 day ahead cum case,2021-03-19,GM,quantile,0.01,2602137,Germany
2021-03-14,6 day ahead cum case,2021-03-20,GM,quantile,0.01,2607421.3,Germany
2021-03-14,7 day ahead cum case,2021-03-21,GM,quantile,0.01,2610665.42,Germany
2021-03-14,8 day ahead cum case,2021-03-22,GM,quantile,0.01,2612945.82,Germany
2021-03-14,9 day ahead cum case,2021-03-23,GM,quantile,0.01,2616033.02,Germany
2021-03-14,10 day ahead cum case,2021-03-24,GM,quantile,0.01,2626737.21,Germany
2021-03-14,11 day ahead cum case,2021-03-25,GM,quantile,0.01,2630892.23,Germany
2021-03-14,12 day ahead cum case,2021-03-26,GM,quantile,0.01,2637626.23,Germany
2021-03-14,13 day ahead cum case,2021-03-27,GM,quantile,0.01,2642570.9,Germany
2021-03-14,14 day ahead cum case,2021-03-28,GM,quantile,0.01,2645810,Germany
2021-03-14,15 day ahead cum case,2021-03-29,GM,quantile,0.01,2647914.79,Germany
2021-03-14,16 day ahead cum case,2021-03-30,GM,quantile,0.01,2650847.84,Germany
2021-03-14,17 day ahead cum case,2021-03-31,GM,quantile,0.01,2660881.71,Germany
2021-03-14,18 day ahead cum case,2021-04-01,GM,quantile,0.01,2664140.3,Germany
2021-03-14,19 day ahead cum case,2021-04-02,GM,quantile,0.01,2669239.92,Germany
2021-03-14,20 day ahead cum case,2021-04-03,GM,quantile,0.01,2673658.43,Germany
2021-03-14,21 day ahead cum case,2021-04-04,GM,quantile,0.01,2676403.56,Germany
2021-03-14,22 day ahead cum case,2021-04-05,GM,quantile,0.01,2678531.34,Germany
2021-03-14,23 day ahead cum case,2021-04-06,GM,quantile,0.01,2681781.48,Germany
2021-03-14,24 day ahead cum case,2021-04-07,GM,quantile,0.01,2691691.8,Germany
2021-03-14,25 day ahead cum case,2021-04-08,GM,quantile,0.01,2694214.07,Germany
2021-03-14,26 day ahead cum case,2021-04-09,GM,quantile,0.01,2698840.74,Germany
2021-03-14,27 day ahead cum case,2021-04-10,GM,quantile,0.01,2702691.24,Germany
2021-03-14,28 day ahead cum case,2021-04-11,GM,quantile,0.01,2704946.5,Germany
2021-03-14,29 day ahead cum case,2021-04-12,GM,quantile,0.01,2706404.7,Germany
2021-03-14,30 day ahead cum case,2021-04-13,GM,quantile,0.01,2708523.62,Germany
2021-03-14,31 day ahead cum case,2021-04-14,GM,quantile,0.01,2715665.13,Germany
2021-03-14,32 day ahead cum case,2021-04-15,GM,quantile,0.01,2717853.69,Germany
2021-03-14,33 day ahead cum case,2021-04-16,GM,quantile,0.01,2721844.28,Germany
2021-03-14,34 day ahead cum case,2021-04-17,GM,quantile,0.01,2724909.04,Germany
2021-03-14,35 day ahead cum case,2021-04-18,GM,quantile,0.01,2727182.83,Germany
2021-03-14,36 day ahead cum case,2021-04-19,GM,quantile,0.01,2728688.87,Germany
2021-03-14,37 day ahead cum case,2021-04-20,GM,quantile,0.01,2730626.91,Germany
2021-03-14,38 day ahead cum case,2021-04-21,GM,quantile,0.01,2736554.04,Germany
2021-03-14,39 day ahead cum case,2021-04-22,GM,quantile,0.01,2738527.9,Germany
2021-03-14,40 day ahead cum case,2021-04-23,GM,quantile,0.01,2742496.87,Germany
2021-03-14,41 day ahead cum case,2021-04-24,GM,quantile,0.01,2745446.61,Germany
2021-03-14,42 day ahead cum case,2021-04-25,GM,quantile,0.01,2747425.39,Germany
2021-03-14,43 day ahead cum case,2021-04-26,GM,quantile,0.01,2748709.3,Germany
2021-03-14,44 day ahead cum case,2021-04-27,GM,quantile,0.01,2750606.27,Germany
2021-03-14,45 day ahead cum case,2021-04-28,GM,quantile,0.01,2756881.18,Germany
2021-03-14,46 day ahead cum case,2021-04-29,GM,quantile,0.01,2758788.2,Germany
2021-03-14,47 day ahead cum case,2021-04-30,GM,quantile,0.01,2762478.7,Germany
2021-03-14,48 day ahead cum case,2021-05-01,GM,quantile,0.01,2764832.27,Germany
2021-03-14,1 day ahead cum case,2021-03-15,GM,quantile,0.025,2581127.9,Germany
2021-03-14,2 day ahead cum case,2021-03-16,GM,quantile,0.025,2584451.65,Germany
2021-03-14,3 day ahead cum case,2021-03-17,GM,quantile,0.025,2594581,Germany
2021-03-14,4 day ahead cum case,2021-03-18,GM,quantile,0.025,2598751.85,Germany
2021-03-14,5 day ahead cum case,2021-03-19,GM,quantile,0.025,2605686.25,Germany
2021-03-14,6 day ahead cum case,2021-03-20,GM,quantile,0.025,2611141.325,Germany
2021-03-14,7 day ahead cum case,2021-03-21,GM,quantile,0.025,2614958.525,Germany
2021-03-14,8 day ahead cum case,2021-03-22,GM,quantile,0.025,2617876.625,Germany
2021-03-14,9 day ahead cum case,2021-03-23,GM,quantile,0.025,2621799.8,Germany
2021-03-14,10 day ahead cum case,2021-03-24,GM,quantile,0.025,2633875,Germany
2021-03-14,11 day ahead cum case,2021-03-25,GM,quantile,0.025,2638293.25,Germany
2021-03-14,12 day ahead cum case,2021-03-26,GM,quantile,0.025,2645375.225,Germany
2021-03-14,13 day ahead cum case,2021-03-27,GM,quantile,0.025,2651048.2,Germany
2021-03-14,14 day ahead cum case,2021-03-28,GM,quantile,0.025,2655453.825,Germany
2021-03-14,15 day ahead cum case,2021-03-29,GM,quantile,0.025,2658352,Germany
2021-03-14,16 day ahead cum case,2021-03-30,GM,quantile,0.025,2662323.625,Germany
2021-03-14,17 day ahead cum case,2021-03-31,GM,quantile,0.025,2673419.55,Germany
