forecast_date,target,target_end_date,location,type,quantile,value,location_name
2021-03-21,1 day ahead cum case,2021-03-22,GM,quantile,0.01,2670965.97,Germany
2021-03-21,2 day ahead cum case,2021-03-23,GM,quantile,0.01,2673587.51,Germany
2021-03-21,3 day ahead cum case,2021-03-24,GM,quantile,0.01,2680392.35,Germany
2021-03-21,4 day ahead cum case,2021-03-25,GM,quantile,0.01,2687007.94,Germany
2021-03-21,5 day ahead cum case,2021-03-26,GM,quantile,0.01,2692076.76,Germany
2021-03-21,6 day ahead cum case,2021-03-27,GM,quantile,0.01,2695992.08,Germany
2021-03-21,7 day ahead cum case,2021-03-28,GM,quantile,0.01,2698827.89,Germany
2021-03-21,8 day ahead cum case,2021-03-29,GM,quantile,0.01,2700504.57,Germany
2021-03-21,9 day ahead cum case,2021-03-30,GM,quantile,0.01,2704220.52,Germany
2021-03-21,10 day ahead cum case,2021-03-31,GM,quantile,0.01,2712729.9,Germany
2021-03-21,11 day ahead cum case,2021-04-01,GM,quantile,0.01,2720938.86,Germany
2021-03-21,12 day ahead cum case,2021-04-02,GM,quantile,0.01,2727264.25,Germany
2021-03-21,13 day ahead cum case,2021-04-03,GM,quantile,0.01,2731348.96,Germany
2021-03-21,14 day ahead cum case,2021-04-04,GM,quantile,0.01,2734825.78,Germany
2021-03-21,15 day ahead cum case,2021-04-05,GM,quantile,0.01,2736575.37,Germany
2021-03-21,16 day ahead cum case,2021-04-06,GM,quantile,0.01,2739753.28,Germany
2021-03-21,17 day ahead cum case,2021-04-07,GM,quantile,0.01,2747408.22,Germany
2021-03-21,18 day ahead cum case,2021-04-08,GM,quantile,0.01,2754030.75,Germany
2021-03-21,19 day ahead cum case,2021-04-09,GM,quantile,0.01,2759538.06,Germany
2021-03-21,20 day ahead cum case,2021-04-10,GM,quantile,0.01,2763800.82,Germany
2021-03-21,21 day ahead cum case,2021-04-11,GM,quantile,0.01,2765955.86,Germany
2021-03-21,22 day ahead cum case,2021-04-12,GM,quantile,0.01,2767437.91,Germany
2021-03-21,23 day ahead cum case,2021-04-13,GM,quantile,0.01,2770614.59,Germany
2021-03-21,24 day ahead cum case,2021-04-14,GM,quantile,0.01,2778325.82,Germany
2021-03-21,25 day ahead cum case,2021-04-15,GM,quantile,0.01,2785342.76,Germany
2021-03-21,26 day ahead cum case,2021-04-16,GM,quantile,0.01,2790430.54,Germany
2021-03-21,27 day ahead cum case,2021-04-17,GM,quantile,0.01,2793810.21,Germany
2021-03-21,28 day ahead cum case,2021-04-18,GM,quantile,0.01,2796055.8,Germany
2021-03-21,29 day ahead cum case,2021-04-19,GM,quantile,0.01,2797266.59,Germany
2021-03-21,30 day ahead cum case,2021-04-20,GM,quantile,0.01,2799547.03,Germany
2021-03-21,31 day ahead cum case,2021-04-21,GM,quantile,0.01,2802935.94,Germany
2021-03-21,32 day ahead cum case,2021-04-22,GM,quantile,0.01,2808158.01,Germany
2021-03-21,33 day ahead cum case,2021-04-23,GM,quantile,0.01,2811504.91,Germany
2021-03-21,34 day ahead cum case,2021-04-24,GM,quantile,0.01,2814663.06,Germany
2021-03-21,35 day ahead cum case,2021-04-25,GM,quantile,0.01,2817436.1,Germany
2021-03-21,36 day ahead cum case,2021-04-26,GM,quantile,0.01,2818951.31,Germany
2021-03-21,37 day ahead cum case,2021-04-27,GM,quantile,0.01,2820306.66,Germany
2021-03-21,38 day ahead cum case,2021-04-28,GM,quantile,0.01,2825482.94,Germany
2021-03-21,39 day ahead cum case,2021-04-29,GM,quantile,0.01,2828029.99,Germany
2021-03-21,40 day ahead cum case,2021-04-30,GM,quantile,0.01,2832256.74,Germany
2021-03-21,41 day ahead cum case,2021-05-01,GM,quantile,0.01,2833991.85,Germany
2021-03-21,42 day ahead cum case,2021-05-02,GM,quantile,0.01,2834663.69,Germany
2021-03-21,43 day ahead cum case,2021-05-03,GM,quantile,0.01,2834925.04,Germany
2021-03-21,44 day ahead cum case,2021-05-04,GM,quantile,0.01,2835726.06,Germany
2021-03-21,45 day ahead cum case,2021-05-05,GM,quantile,0.01,2839133.61,Germany
2021-03-21,46 day ahead cum case,2021-05-06,GM,quantile,0.01,2843232.76,Germany
2021-03-21,47 day ahead cum case,2021-05-07,GM,quantile,0.01,2845535,Germany
2021-03-21,48 day ahead cum case,2021-05-08,GM,quantile,0.01,2847482.9,Germany
2021-03-21,1 day ahead cum case,2021-03-22,GM,quantile,0.025,2671486.775,Germany
2021-03-21,2 day ahead cum case,2021-03-23,GM,quantile,0.025,2674975.85,Germany
2021-03-21,3 day ahead cum case,2021-03-24,GM,quantile,0.025,2683308.825,Germany
2021-03-21,4 day ahead cum case,2021-03-25,GM,quantile,0.025,2691414.625,Germany
2021-03-21,5 day ahead cum case,2021-03-26,GM,quantile,0.025,2697806.825,Germany
2021-03-21,6 day ahead cum case,2021-03-27,GM,quantile,0.025,2703299.45,Germany
2021-03-21,7 day ahead cum case,2021-03-28,GM,quantile,0.025,2706774.6,Germany
