"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-03-09,"6 day ahead inc case",2021-03-15,"PL","Poland","point",NA,16537.8778937594
2021-03-09,"5 day ahead inc case",2021-03-14,"PL","Poland","point",NA,16141.4175139624
2021-03-09,"4 day ahead inc case",2021-03-13,"PL","Poland","point",NA,15744.9571341658
2021-03-09,"3 day ahead inc case",2021-03-12,"PL","Poland","point",NA,15348.496754369
2021-03-09,"2 day ahead inc case",2021-03-11,"PL","Poland","point",NA,14952.0363745722
2021-03-09,"1 day ahead inc case",2021-03-10,"PL","Poland","point",NA,14555.5759947754
2021-03-09,"0 day ahead inc case",2021-03-09,"PL","Poland","observed",NA,14159.1156149786
2021-03-09,"-1 day ahead inc case",2021-03-08,"PL","Poland","observed",NA,6169
2021-03-09,"6 day ahead cum case",2021-03-15,"PL","Poland","point",NA,1908522.47728058
2021-03-09,"5 day ahead cum case",2021-03-14,"PL","Poland","point",NA,1891984.59938682
2021-03-09,"4 day ahead cum case",2021-03-13,"PL","Poland","point",NA,1875843.18187286
2021-03-09,"3 day ahead cum case",2021-03-12,"PL","Poland","point",NA,1860098.2247387
2021-03-09,"2 day ahead cum case",2021-03-11,"PL","Poland","point",NA,1844749.72798433
2021-03-09,"1 day ahead cum case",2021-03-10,"PL","Poland","point",NA,1829797.69160975
2021-03-09,"0 day ahead cum case",2021-03-09,"PL","Poland","observed",NA,1815242.11561498
2021-03-09,"-1 day ahead cum case",2021-03-08,"PL","Poland","observed",NA,1801083
2021-03-09,"0 wk ahead inc case",2021-03-13,"PL","Poland","point",NA,94498.181872861
2021-03-09,"-1 wk ahead cum case",2021-03-06,"PL","Poland","observed",NA,1781345
2021-03-09,"0 wk ahead cum case",2021-03-13,"PL","Poland","point",NA,1875843.18187286
