"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-03-14,"6 day ahead inc death",2021-03-20,"GM","Germany","point",NA,112.114888488752
2021-03-14,"5 day ahead inc death",2021-03-19,"GM","Germany","point",NA,118.058410403071
2021-03-14,"4 day ahead inc death",2021-03-18,"GM","Germany","point",NA,124.314229427167
2021-03-14,"3 day ahead inc death",2021-03-17,"GM","Germany","point",NA,130.898754936832
2021-03-14,"2 day ahead inc death",2021-03-16,"GM","Germany","point",NA,137.829258524042
2021-03-14,"1 day ahead inc death",2021-03-15,"GM","Germany","point",NA,145.123919301346
2021-03-14,"0 day ahead inc death",2021-03-14,"GM","Germany","observed",NA,152.801871586649
2021-03-14,"-1 day ahead inc death",2021-03-13,"GM","Germany","observed",NA,21
2021-03-14,"6 day ahead cum death",2021-03-20,"GM","Germany","point",NA,74290.1413326679
2021-03-14,"5 day ahead cum death",2021-03-19,"GM","Germany","point",NA,74178.0264441791
2021-03-14,"4 day ahead cum death",2021-03-18,"GM","Germany","point",NA,74059.968033776
2021-03-14,"3 day ahead cum death",2021-03-17,"GM","Germany","point",NA,73935.6538043489
2021-03-14,"2 day ahead cum death",2021-03-16,"GM","Germany","point",NA,73804.755049412
2021-03-14,"1 day ahead cum death",2021-03-15,"GM","Germany","point",NA,73666.925790888
2021-03-14,"0 day ahead cum death",2021-03-14,"GM","Germany","observed",NA,73521.8018715866
2021-03-14,"-1 day ahead cum death",2021-03-13,"GM","Germany","observed",NA,73369
2021-03-14,"0 wk ahead inc death",2021-03-13,"GM","Germany","observed",NA,1418
2021-03-14,"1 wk ahead inc death",2021-03-20,"GM","Germany","point",NA,921.141332667859
2021-03-14,"-1 wk ahead cum death",2021-03-06,"GM","Germany","observed",NA,71951
2021-03-14,"0 wk ahead cum death",2021-03-13,"GM","Germany","observed",NA,73369
2021-03-14,"1 wk ahead cum death",2021-03-20,"GM","Germany","point",NA,74290.1413326679
