"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-03-22,"-1 wk ahead inc case",2021-03-13,"GM01","observed",NA,8021,"Baden-Württemberg State"
2021-03-22,"0 wk ahead inc case",2021-03-20,"GM01","observed",NA,10686,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","point",NA,13951,"Baden-Württemberg State"
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","point",NA,18048,"Baden-Württemberg State"
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","point",NA,23352,"Baden-Württemberg State"
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","point",NA,30237,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.01,7526.99,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.025,8386,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.05,9147,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.1,10086,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.15,10760,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.2,11314,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.25,11805,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.3,12255,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.35,12693,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.4,13110,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.45,13530,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.5,13951,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.55,14371,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.6,14811,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.65,15280,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.7,15786,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.75,16353,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.8,16990,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.85,17744,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.9,18721,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.95,20233,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.975,21655.025,"Baden-Württemberg State"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","quantile",0.99,23386,"Baden-Württemberg State"
