"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-03-22,"-1 wk ahead inc death",2021-03-13,"PL72","observed",NA,119,"Dolnoslaskie"
2021-03-22,"0 wk ahead inc death",2021-03-20,"PL72","observed",NA,103,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","point",NA,101,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","point",NA,97,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","point",NA,94,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL72","point",NA,91,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.01,49,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.025,55,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.05,61,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.1,69,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.15,75,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.2,79,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.25,83,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.3,87,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.35,90,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.4,94,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.45,97,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.5,101,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.55,104,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.6,108,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.65,112,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.7,116,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.75,120,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.8,125,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.85,132,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.9,140,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.95,152,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.975,164,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","quantile",0.99,178,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.01,35,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.025,42,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.05,49,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.1,57,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.15,64,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.2,69,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.25,74,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.3,79,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.35,83,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.4,88,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.45,93,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.5,97,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.55,102,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.6,107,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.65,113,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.7,118,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.75,125,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.8,133,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.85,143,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.9,156,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.95,177,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.975,197,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","quantile",0.99,222,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.01,27,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.025,33,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.05,40,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.1,49,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.15,56,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.2,62,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.25,67,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.3,73,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.35,78,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.4,83,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.45,88,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.5,94,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.55,100,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.6,106,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.65,112,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.7,120,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.75,128,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.8,138,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.85,151,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.9,168,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.95,197,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.975,224,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","quantile",0.99,261,"Dolnoslaskie"
