"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-03-22,"-1 wk ahead inc case",2021-03-13,"PL72","observed",NA,7228,"Dolnoslaskie"
2021-03-22,"0 wk ahead inc case",2021-03-20,"PL72","observed",NA,11012,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","point",NA,16723,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","point",NA,25371,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","point",NA,38447,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","point",NA,58307,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.01,13096.99,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.025,13641,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.05,14106,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.1,14657,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.15,15041,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.2,15345,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.25,15610,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.3,15848,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.35,16079,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.4,16297,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.45,16509,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.5,16723,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.55,16940,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.6,17155,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.65,17384,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.7,17624,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.75,17887,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.8,18179,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.85,18521,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.9,18956,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.95,19630,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.975,20220,"Dolnoslaskie"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","quantile",0.99,20892,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.01,18052,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.025,19041,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.05,19944,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.1,21069,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.15,21854,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.2,22482,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.25,23022.75,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.3,23525,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.35,24011,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.4,24472,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.45,24918.55,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.5,25371,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.55,25824,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.6,26298,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.65,26792.35,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.7,27306,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.75,27884,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.8,28543,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.85,29307,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.9,30316.1,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.95,31873.05,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.975,33266.025,"Dolnoslaskie"
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","quantile",0.99,34983.02,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.01,25400.97,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.025,27135.95,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.05,28774,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.1,30706.9,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.15,32053.85,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.2,33178,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.25,34136,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.3,35047,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.35,35936,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.4,36782,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.45,37600.55,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.5,38447,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.55,39314,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.6,40208,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.65,41097,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.7,42109,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.75,43201.25,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.8,44471.2,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.85,45990,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.9,47969,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.95,50995.05,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.975,53749,"Dolnoslaskie"
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","quantile",0.99,57241.01,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","quantile",0.01,36053.94,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","quantile",0.025,39070.975,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","quantile",0.05,41753.9,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","quantile",0.1,44955,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","quantile",0.15,47246,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","quantile",0.2,49158.8,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","quantile",0.25,50843.75,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","quantile",0.3,52432,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","quantile",0.35,53920.65,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","quantile",0.4,55371,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","quantile",0.45,56802,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","quantile",0.5,58307,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","quantile",0.55,59789,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","quantile",0.6,61322.4,"Dolnoslaskie"
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","quantile",0.65,62904,"Dolnoslaskie"
