forecast_date,target,target_end_date,location,type,quantile,value
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.100,10557.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.150,11369.6
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.200,12151.2
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.250,12651.2
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.300,13185.6
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.350,13739.9
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.400,14266.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.450,14688.2
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.500,15126.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.550,15686.6
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.600,16282.4
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.650,16732.4
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.700,17158.8
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.750,17702.8
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.800,18426.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.850,19356.7
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.900,20571.3
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.950,22338.5
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.975,23812.9
2021-03-14,2 wk ahead inc case,2021-03-27,GM01,quantile,0.990,24975.1
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,point,NA,22479.9
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.010,9433.1
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.025,11092.9
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.050,12235.6
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.100,13735.2
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.150,14978.8
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.200,16156.8
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.250,17363.2
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.300,18395.1
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.350,19167.5
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.400,19989.4
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.450,20829.2
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.500,21650.5
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.550,22634.4
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.600,23500.6
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.650,24658.7
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.700,25822.1
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.750,26971.5
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.800,28180.6
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.850,29976.4
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.900,32324.3
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.950,35694.5
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.975,38425.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM01,quantile,0.990,42251.1
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,point,NA,32286.4
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.010,11296.8
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.025,13445.3
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.050,14824.4
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.100,17818.3
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.150,19870.5
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.200,21881.6
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.250,23436.0
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.300,25124.2
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.350,26705.0
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.400,28544.4
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.450,30005.3
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.500,31149.5
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.550,32704.3
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.600,34669.4
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.650,36347.1
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.700,38060.7
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.750,40416.5
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.800,42603.2
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.850,46281.3
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.900,50235.7
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.950,56015.7
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.975,63381.3
2021-03-14,4 wk ahead inc case,2021-04-10,GM01,quantile,0.990,67341.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,point,NA,341355.8
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.010,336799.9
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.025,337374.4
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.050,337703.9
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.100,338511.4
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.150,338908.5
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.200,339372.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.250,339727.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.300,339997.8
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.350,340271.6
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.400,340498.8
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.450,340769.1
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.500,341037.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.550,341274.8
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.600,341546.2
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.650,341747.7
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.700,342066.4
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.750,342324.8
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.800,342651.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.850,343090.5
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.900,343610.1
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.950,344427.8
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.975,344807.5
2021-03-14,1 wk ahead cum case,2021-03-20,GM01,quantile,0.990,345651.1
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,point,NA,357039.7
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.010,345013.8
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.025,346206.1
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.050,347274.8
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.100,349149.4
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.150,350618.9
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.200,351623.2
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.250,352549.0
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.300,353340.3
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.350,354008.2
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.400,354920.0
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.450,355615.8
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.500,356255.0
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.550,356981.5
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.600,357608.2
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.650,358447.7
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.700,359138.2
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.750,359928.5
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.800,361079.6
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.850,362299.1
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.900,363970.3
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.950,365987.5
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.975,368091.1
2021-03-14,2 wk ahead cum case,2021-03-27,GM01,quantile,0.990,370193.4
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,point,NA,379519.6
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.010,354842.7
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.025,357474.5
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.050,359518.7
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.100,362939.8
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.150,365726.2
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.200,367944.4
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.250,370029.0
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.300,371903.4
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.350,373555.3
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.400,374989.4
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.450,376708.4
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.500,377957.5
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.550,379661.6
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.600,380883.6
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.650,383213.7
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.700,384817.6
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.750,386583.0
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.800,389399.2
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.850,391979.0
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.900,395698.8
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.950,401442.4
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.975,405642.8
2021-03-14,3 wk ahead cum case,2021-04-03,GM01,quantile,0.990,411431.5
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,point,NA,411806.0
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.010,366041.3
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.025,371401.1
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.050,375079.2
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.100,381126.0
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.150,386181.2
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.200,389795.4
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.250,393553.8
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.300,396951.7
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.350,400082.0
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.400,403816.8
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.450,406664.0
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.500,409209.5
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.550,412542.6
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.600,415417.8
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.650,419556.3
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.700,422309.1
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.750,427009.2
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.800,432384.4
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.850,438916.1
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.900,445797.1
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.950,457196.3
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.975,467700.3
2021-03-14,4 wk ahead cum case,2021-04-10,GM01,quantile,0.990,476657.6
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,point,NA,15935.5
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.010,9457.7
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.025,10099.2
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.050,10838.8
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.100,12119.7
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.150,12695.5
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.200,13175.2
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.250,13572.2
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.300,13940.4
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.350,14240.9
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.400,14669.6
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.450,15050.3
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.500,15390.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.550,15704.8
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.600,16053.4
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.650,16513.8
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.700,16977.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.750,17421.8
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.800,17874.4
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.850,18391.9
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.900,19122.2
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.950,20105.3
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.975,20810.8
2021-03-14,1 wk ahead inc case,2021-03-20,GM02,quantile,0.990,21777.2
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,point,NA,22670.1
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.010,11235.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.025,12663.7
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.050,13717.1
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.100,15263.1
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.150,16711.4
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.200,17696.6
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.250,18436.5
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.300,19153.7
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.350,19868.9
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.400,20509.4
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.450,21194.2
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.500,21777.5
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.550,22602.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.600,23228.4
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.650,23998.9
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.700,24823.1
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.750,25686.5
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.800,26799.8
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.850,27921.4
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.900,29249.7
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.950,31687.1
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.975,33562.1
2021-03-14,2 wk ahead inc case,2021-03-27,GM02,quantile,0.990,35610.8
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,point,NA,32787.1
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.010,13649.9
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.025,15623.7
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.050,17428.3
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.100,20372.9
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.150,22678.6
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.200,24156.2
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.250,25421.2
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.300,26622.2
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.350,27839.2
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.400,28913.8
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.450,30095.9
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.500,31338.5
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.550,32673.8
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.600,33885.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.650,35814.1
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.700,37133.1
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.750,38928.5
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.800,40809.6
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.850,43264.6
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.900,45716.2
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.950,50891.4
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.975,55491.8
2021-03-14,3 wk ahead inc case,2021-04-03,GM02,quantile,0.990,60261.2
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,point,NA,47564.2
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.010,17009.5
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.025,19935.8
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.050,22619.8
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.100,26077.5
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.150,29579.2
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.200,32696.6
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.250,35216.0
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.300,37081.0
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.350,39217.3
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.400,41358.2
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.450,43225.9
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.500,45848.0
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.550,47873.1
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.600,50291.6
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.650,53089.3
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.700,56502.0
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.750,60350.5
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.800,63622.6
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.850,67553.2
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.900,72319.1
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.950,79898.0
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.975,87282.8
2021-03-14,4 wk ahead inc case,2021-04-10,GM02,quantile,0.990,101117.7
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,point,NA,472019.5
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.010,465541.7
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.025,466183.2
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.050,466922.8
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.100,468203.7
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.150,468779.6
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.200,469259.2
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.250,469656.2
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.300,470024.4
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.350,470325.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.400,470753.6
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.450,471134.3
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.500,471474.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.550,471788.8
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.600,472137.4
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.650,472597.8
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.700,473061.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.750,473505.8
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.800,473958.4
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.850,474475.9
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.900,475206.2
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.950,476189.3
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.975,476894.8
2021-03-14,1 wk ahead cum case,2021-03-20,GM02,quantile,0.990,477861.1
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,point,NA,494689.6
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.010,477032.9
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.025,478991.8
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.050,480995.7
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.100,484218.1
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.150,485834.9
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.200,487141.4
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.250,488360.5
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.300,489405.4
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.350,490410.9
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.400,491397.0
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.450,492367.4
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.500,493367.0
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.550,494374.2
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.600,495485.2
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.650,496615.3
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.700,497727.8
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.750,498980.8
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.800,500538.4
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.850,501957.6
2021-03-14,2 wk ahead cum case,2021-03-27,GM02,quantile,0.900,503953.8
