forecast_date,target,target_end_date,location,type,quantile,value
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,point,NA,15806.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.010,8202.9
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.025,9118.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.050,10045.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.100,10975.5
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.150,11875.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.200,12413.6
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.250,12788.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.300,13349.3
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.350,13809.2
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.400,14251.2
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.450,14771.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.500,15205.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.550,15714.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.600,16219.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.650,16763.6
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.700,17310.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.750,18049.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.800,18789.2
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.850,19558.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.900,20608.7
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.950,22803.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.975,24757.1
2021-03-21,1 wk ahead inc case,2021-03-27,GM01,quantile,0.990,27382.1
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,point,NA,22982.4
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.010,9690.6
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.025,11453.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.050,12982.5
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.100,14765.2
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.150,16113.5
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.200,17003.6
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.250,17960.8
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.300,18859.8
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.350,19645.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.400,20632.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.450,21518.8
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.500,22527.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.550,23347.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.600,24116.2
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.650,25060.1
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.700,26251.5
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.750,27668.8
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.800,28792.6
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.850,30926.8
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.900,32956.2
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.950,36972.8
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.975,41042.3
2021-03-21,2 wk ahead inc case,2021-04-03,GM01,quantile,0.990,43516.1
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,point,NA,33511.9
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.010,12120.7
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.025,14017.9
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.050,16707.7
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.100,20164.3
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.150,22201.3
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.200,23515.2
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.250,25002.2
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.300,26364.3
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.350,28005.5
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.400,29567.2
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.450,30978.1
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.500,32767.5
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.550,33705.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.600,35215.4
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.650,37298.6
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.700,39994.4
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.750,42636.0
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.800,44646.2
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.850,47976.2
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.900,53201.3
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.950,59724.3
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.975,66200.4
2021-03-21,3 wk ahead inc case,2021-04-10,GM01,quantile,0.990,78016.3
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,point,NA,48650.4
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.010,14876.1
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.025,18093.6
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.050,22111.4
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.100,26217.3
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.150,29478.4
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.200,32131.0
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.250,34765.5
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.300,37517.9
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.350,39780.2
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.400,41981.6
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.450,44458.6
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.500,47619.0
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.550,49911.9
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.600,53362.2
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.650,56338.0
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.700,60192.6
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.750,63702.8
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.800,68593.2
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.850,75057.6
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.900,83774.7
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.950,99225.9
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.975,108520.7
2021-03-21,4 wk ahead inc case,2021-04-17,GM01,quantile,0.990,133104.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,point,NA,356745.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.010,349141.9
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.025,350057.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.050,350984.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.100,351914.5
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.150,352814.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.200,353352.6
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.250,353727.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.300,354288.3
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.350,354748.2
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.400,355190.2
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.450,355710.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.500,356144.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.550,356653.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.600,357158.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.650,357702.5
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.700,358249.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.750,358988.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.800,359728.2
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.850,360497.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.900,361547.7
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.950,363742.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.975,365696.2
2021-03-21,1 wk ahead cum case,2021-03-27,GM01,quantile,0.990,368321.1
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,point,NA,379728.2
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.010,359351.5
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.025,361831.8
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.050,364284.2
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.100,367010.1
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.150,368921.9
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.200,370416.2
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.250,371874.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.300,373209.6
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.350,374617.2
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.400,376129.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.450,377369.2
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.500,378734.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.550,380010.8
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.600,381248.6
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.650,382769.8
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.700,384324.7
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.750,386351.2
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.800,388677.6
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.850,390821.4
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.900,394034.9
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.950,400578.7
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.975,405687.7
2021-03-21,2 wk ahead cum case,2021-04-03,GM01,quantile,0.990,411093.7
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,point,NA,413240.1
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.010,372175.5
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.025,375963.3
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.050,381210.8
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.100,387528.6
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.150,391342.8
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.200,394159.0
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.250,397013.8
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.300,399701.7
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.350,403178.6
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.400,405561.2
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.450,408149.8
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.500,411184.5
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.550,413999.5
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.600,416525.2
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.650,419951.2
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.700,424304.1
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.750,428091.8
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.800,433701.4
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.850,438548.3
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.900,446885.4
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.950,460572.3
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.975,469891.1
2021-03-21,3 wk ahead cum case,2021-04-10,GM01,quantile,0.990,488489.0
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,point,NA,461890.5
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.010,386985.9
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.025,394551.5
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.050,403503.2
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.100,413946.9
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.150,420761.2
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.200,426656.4
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.250,432198.5
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.300,437267.8
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.350,442638.3
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.400,448582.0
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.450,453378.4
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.500,458124.0
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.550,463428.3
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.600,470033.2
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.650,476586.1
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.700,484065.5
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.750,492004.2
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.800,502171.8
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.850,514385.0
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.900,530487.6
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.950,559974.3
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.975,576550.6
2021-03-21,4 wk ahead cum case,2021-04-17,GM01,quantile,0.990,615268.6
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,point,NA,20073.2
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.010,10313.6
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.025,11755.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.050,13177.3
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.100,14279.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.150,15086.2
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.200,15829.4
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.250,16378.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.300,17149.5
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.350,17604.5
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.400,18157.6
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.450,18726.6
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.500,19355.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.550,19949.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.600,20437.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.650,21257.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.700,22045.1
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.750,23184.3
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.800,24240.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.850,25322.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.900,26633.4
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.950,29219.5
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.975,31102.6
2021-03-21,1 wk ahead inc case,2021-03-27,GM02,quantile,0.990,33542.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,point,NA,29318.3
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.010,12992.1
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.025,15096.7
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.050,16961.6
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.100,18938.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.150,20722.2
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.200,22099.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.250,23158.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.300,24106.1
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.350,25073.1
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.400,26205.2
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.450,27075.3
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.500,27987.5
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.550,29004.4
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.600,30363.8
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.650,31797.9
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.700,33203.3
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.750,35401.3
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.800,37730.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.850,40271.2
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.900,42982.2
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.950,47939.7
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.975,52511.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM02,quantile,0.990,58618.0
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,point,NA,43115.1
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.010,15764.6
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.025,18595.5
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.050,22372.7
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.100,25148.1
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.150,28337.1
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.200,30616.0
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.250,32560.0
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.300,34274.9
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.350,35750.4
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.400,37532.0
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.450,39271.6
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.500,41162.0
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.550,43210.4
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.600,45536.2
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.650,48319.6
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.700,51657.3
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.750,55215.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.800,59272.4
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.850,63573.1
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.900,68497.7
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.950,79813.0
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.975,89567.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM02,quantile,0.990,101978.3
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,point,NA,63252.8
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.010,20718.4
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.025,24307.5
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.050,30103.7
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.100,34183.1
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.150,38040.2
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.200,41897.0
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.250,45027.5
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.300,47937.8
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.350,51178.8
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.400,53540.8
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.450,57095.0
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.500,60470.5
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.550,63582.2
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.600,67590.2
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.650,71655.8
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.700,76872.4
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.750,82815.8
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.800,90957.0
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.850,99109.0
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.900,111553.5
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.950,130145.0
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.975,148010.5
2021-03-21,4 wk ahead inc case,2021-04-17,GM02,quantile,0.990,175028.1
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,point,NA,490293.2
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.010,480533.6
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.025,481975.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.050,483397.3
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.100,484499.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.150,485306.2
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.200,486049.4
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.250,486598.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.300,487369.5
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.350,487824.5
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.400,488377.6
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.450,488946.6
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.500,489575.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.550,490169.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.600,490657.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.650,491477.1
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.700,492265.1
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.750,493404.2
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.800,494460.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.850,495542.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.900,496853.4
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.950,499439.5
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.975,501322.6
2021-03-21,1 wk ahead cum case,2021-03-27,GM02,quantile,0.990,503762.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,point,NA,519611.5
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.010,493025.3
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.025,497883.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.050,499973.5
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.100,503873.7
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.150,506333.8
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.200,508263.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.250,510361.8
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.300,511640.8
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.350,513134.3
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.400,514410.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.450,516185.4
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.500,517772.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.550,519223.1
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.600,520816.4
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.650,523328.8
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.700,525651.2
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.750,528768.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.800,531796.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.850,535088.1
2021-03-21,2 wk ahead cum case,2021-04-03,GM02,quantile,0.900,539530.2
