"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","point",NA,88
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","point",NA,86
2021-03-22,"3 wk ahead inc death",2021-04-10,"PL72","Dolnoslaskie Province","point",NA,85
2021-03-22,"4 wk ahead inc death",2021-04-17,"PL72","Dolnoslaskie Province","point",NA,83
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.01,43
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.025,50
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.05,55
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.1,63
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.15,68
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.2,72
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.25,75
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.3,78
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.35,81
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.4,83
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.45,86
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.5,88
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.55,91
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.6,93
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.65,96
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.7,99
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.75,102
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.8,105
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.85,109
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.9,114
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.95,121
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.975,127
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.99,133
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.01,42
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.025,49
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.05,55
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.1,62
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.15,66
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.2,70
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.25,73
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.3,76
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.35,79
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.4,82
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.45,84
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.5,86
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.55,89
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.6,91
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.65,94
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.7,97
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.75,100
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.8,103
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.85,107
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.9,112
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.95,119
2021-03-22,"2 wk ahead inc death",2021-04-03,"PL72","Dolnoslaskie Province","quantile",0.975,125
