"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","Baden-Wurttemberg","point",NA,14257
2021-03-22,"2 wk ahead inc case",2021-04-03,"GM01","Baden-Wurttemberg","point",NA,18751
2021-03-22,"3 wk ahead inc case",2021-04-10,"GM01","Baden-Wurttemberg","point",NA,24226
2021-03-22,"4 wk ahead inc case",2021-04-17,"GM01","Baden-Wurttemberg","point",NA,30911
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","Baden-Wurttemberg","quantile",0.01,8980
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","Baden-Wurttemberg","quantile",0.025,9839
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","Baden-Wurttemberg","quantile",0.05,10571
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","Baden-Wurttemberg","quantile",0.1,11393
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","Baden-Wurttemberg","quantile",0.15,11940
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","Baden-Wurttemberg","quantile",0.2,12387
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","Baden-Wurttemberg","quantile",0.25,12767
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","Baden-Wurttemberg","quantile",0.3,13102
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","Baden-Wurttemberg","quantile",0.35,13392
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","Baden-Wurttemberg","quantile",0.4,13687
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","Baden-Wurttemberg","quantile",0.45,13973
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","Baden-Wurttemberg","quantile",0.5,14257
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","Baden-Wurttemberg","quantile",0.55,14538
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","Baden-Wurttemberg","quantile",0.6,14811
2021-03-22,"1 wk ahead inc case",2021-03-27,"GM01","Baden-Wurttemberg","quantile",0.65,15100
