"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","Dolnoslaskie Province","point",NA,15996
2021-03-22,"2 wk ahead inc case",2021-04-03,"PL72","Dolnoslaskie Province","point",NA,22845
2021-03-22,"3 wk ahead inc case",2021-04-10,"PL72","Dolnoslaskie Province","point",NA,32403
2021-03-22,"4 wk ahead inc case",2021-04-17,"PL72","Dolnoslaskie Province","point",NA,45264
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.01,7302
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.025,8543
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.05,9793
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.1,11182
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.15,12123
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.2,12809
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.25,13422
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.3,13982
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.35,14519
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.4,15032
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.45,15519
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.5,15996
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.55,16515
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.6,16995
2021-03-22,"1 wk ahead inc case",2021-03-27,"PL72","Dolnoslaskie Province","quantile",0.65,17529
